"status","acquisition_expansion","catalog_theme_expansion","decor_id","item_id","decor_name","catalog_name","category","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","classification_note","acquisition_source_url","item_name","item_expansion_id","flags","type","model_type","weight_cost"
"internal_dnt",,,"20909","269557","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_WaterGrass_B02.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"20910","269558","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_WaterGrass_C01.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"20911","269559","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_WaterClover_B01.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"20912","269560","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_WaterClover_B02.m2",,,,,,,,,,,,,"131","1","1","3"
"internal_dnt",,,"20913","269561","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_WaterClover_C01.m2",,,,,,,,,,,,,"131","1","1","3"
"internal_dnt",,,"20914","269562","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_BushLeafy_A01.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"20915","269563","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_BushLeafy_B01.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"20916","269564","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_BushLeafy_B02.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"20917","269565","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_BushLeafy_B03.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"20918","269566","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_BushLeafy_B04.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"20919","269567","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_IvyBush_A01.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"20920","269568","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_IvyBush_B01.m2",,,,,,,,,,,,,"131","1","1","3"
"internal_dnt",,,"20921","269569","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_IvyBush_B02.m2",,,,,,,,,,,,,"131","1","1","3"
"internal_dnt",,,"20922","269570","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_IvyBush_C01.m2",,,,,,,,,,,,,"131","1","1","3"
"internal_dnt",,,"20923","269571","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_IvyBush_C02.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"20924","269572","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Plant_IvyBush_D01.m2",,,,,,,,,,,,,"131","1","1","5"
"needs_acquisition_expansion",,,"21060","269604","Auspicious Picnic Basket",,,,,,,,,,,"Auspicious Picnic Basket","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"21061","269605","Auspicious Meal Case",,,,,,,,,,,"Auspicious Meal Case","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"21079","269613","Sin'dorei Covered Cookpot",,,,,,,,,,,"Sin'dorei Covered Cookpot","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21080","269614","Sin'dorei Open Cookpot",,,,,,,,,,,"Sin'dorei Open Cookpot","-3","3","1","1","1"
"internal_dnt",,,"21081","269616","[DNT] [AUTOGEN] ULDUM_CROPS_SUGARCANE01.M2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21082","269617","[DNT] [AUTOGEN] ULDUM_CROPS_SUGARCANE06.M2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21083","269618","[DNT] [AUTOGEN] ULDUM_CROPS_SUGARCANEROW03.M2",,,,,,,,,,,,,"131","1","1","3"
"internal_dnt",,,"21084","269619","[DNT] [AUTOGEN] ULDUM_CROPS_SUGARCANEROW04.M2",,,,,,,,,,,,,"131","1","1","3"
"internal_dnt",,,"21085","269620","[DNT] [AUTOGEN] PA_CROP_BIGBANANA.M2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21086","269621","[DNT] [AUTOGEN] 8RIV_FarmCabbage_Single_01.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21087","269622","[DNT] [AUTOGEN] 8RIV_FarmCabbage_Single_02.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,"dragonflight","21088","269623","[DNT] [AUTOGEN] 10DG_Dragon_Fruit02.m2","[DNT] [AUTOGEN] 10DG_Dragon_Fruit02.m2","Accents › Food and Drink","","","","","","",,,,,"131","1","1","1"
"internal_dnt",,,"21089","269624","[DNT] [AUTOGEN] 11ETI_Main_Plant_Lettuce_B01.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21090","269625","[DNT] [AUTOGEN] 11ETI_Main_Plant_Lettuce_C01.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"21091","269626","[DNT] [AUTOGEN] 11ETI_Main_Plant_Lettuce_C02.m2",,,,,,,,,,,,,"131","1","1","3"
"internal_dnt",,"dragonflight","21092","269627","[DNT] [AUTOGEN] 10XP_Generic_Banana_Bunch01.m2","[DNT] [AUTOGEN] 10XP_Generic_Banana_Bunch01.m2","Accents › Food and Drink","","","","","","",,,,,"131","1","1","1"
"internal_dnt",,,"21093","269628","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Tree_PalmLarge_B01.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"21094","269629","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Tree_PalmLarge_B02.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"21095","269630","[DNT] [AUTOGEN] 12DUR_Oasis_Plant_AccentFern_A01.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21096","269631","[DNT] [AUTOGEN] 12DUR_Oasis_Plant_AccentFern_B01.m2",,,,,,,,,,,,,"131","1","1","3"
"internal_dnt",,,"21097","269632","[DNT] [AUTOGEN] 12DUR_Oasis_Plant_AccentFern_B02.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"21098","269633","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Tree_Banana_A01.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"21099","269634","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Tree_Banana_A02.m2",,,,,,,,,,,,,"131","1","1","5"
"internal_dnt",,,"21100","269635","[DNT] [AUTOGEN] 12DUR_Durotar_Oasis_Tree_Banana_A03.m2",,,,,,,,,,,,,"131","1","1","5"
"needs_acquisition_expansion",,,"21101","269636","Sin'dorei Cookpot Lid",,,,,,,,,,,"Sin'dorei Cookpot Lid","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21102","269637","Serpent-Caller Spike",,,,,,,,,,,"Serpent-Caller Spike","-3","3","1","1","3"
"needs_acquisition_expansion",,,"21106","269641","Sin'dorei Display Case",,,,,,,,,,,"Sin'dorei Display Case","-3","3","1","1","3"
"needs_acquisition_expansion",,,"21324","269778","Stitched Blisterfang Bag",,,,,,,,,,,"Stitched Blisterfang Bag","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21325","269779","Fanged Scaleskin Pouch",,,,,,,,,,,"Fanged Scaleskin Pouch","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21598","271158","Dark Obelisk",,,,,,,,,,,"Dark Obelisk","-3","3","1","1","5"
"internal_dnt",,,"21599","271159","[DNT] [AUTOGEN] 12PH_Opulent_Window_Interior02.M2",,,,,,,,,,,,,"131","2","1","3"
"internal_dnt",,,"21600","271160","[DNT] [AUTOGEN] 12PH_Opulent_Chandelier02.M2",,,,,,,,,,,,,"131","3","1","3"
"internal_dnt",,,"21601","271161","[DNT] [AUTOGEN] 12PH_BloodElf_Decor_Chair_Porchswing01.M2",,,,,,,,,,,,,"131","1","1","5"
"needs_acquisition_expansion",,,"21602","271162","Sin'dorei Garden Swing",,,,,,,,,,,"Sin'dorei Garden Swing","-3","3","1","1","5"
"needs_acquisition_expansion",,,"21615","271175","Venomjade Necklace",,,,,,,,,,,"Venomjade Necklace","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21616","271176","Feathered Ula'tek Talisman",,,,,,,,,,,"Feathered Ula'tek Talisman","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21617","271177","Opened Serpentine Reliquary",,,,,,,,,,,"Opened Serpentine Reliquary","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21653","271358","Clutch of Ula'tek",,,,,,,,,,,"Clutch of Ula'tek","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21720","271604","Egg of Ula'tek",,,,,,,,,,,"Egg of Ula'tek","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21725","271609","Destroyed Clutch of Ula'tek",,,,,,,,,,,"Destroyed Clutch of Ula'tek","-3","3","1","1","3"
"needs_acquisition_expansion",,,"21832","271850","Venomous Tendril",,,,,,,,,,,"Venomous Tendril","-3","3","2","1","1"
"needs_acquisition_expansion",,,"21833","271851","Oozing Vilescar Barricade",,,,,,,,,,,"Oozing Vilescar Barricade","-3","3","1","1","5"
"needs_acquisition_expansion",,,"21857","271971","Tome of Kings",,,,,,,,,,,"Tome of Kings","-3","3","1","1","1"
"needs_acquisition_expansion",,,"21873","272129","Purified Tauren Pot",,,,,,,,,,,"Purified Tauren Pot","-3","3","1","1","1"
"internal_dnt",,,"21874","272130","[DNT] [AUTOGEN] 7TR_Tauren_Pot02.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21875","272131","[DNT] [AUTOGEN] 8HU_KULTIRAS_HONEYPOT01.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21876","272132","[DNT] [AUTOGEN] 8HU_KULTIRAS_HONEYPOT02.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21877","272133","[DNT] [AUTOGEN] 9MW_IronMaiden_Torch01.m2",,,,,,,,,,,,,"131","1","1","0"
"internal_dnt",,,"21878","272134","[DNT] [AUTOGEN] 9MW_IronMaiden_Torch02.m2",,,,,,,,,,,,,"131","1","1","0"
"internal_dnt",,"dragonflight","21879","272135","[DNT] [AUTOGEN] 10MP_MolePeople_Storage_Pottery01.m2","[DNT] [AUTOGEN] 10MP_MolePeople_Storage_Pottery01.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","1","1","1"
"internal_dnt",,"dragonflight","21880","272136","[DNT] [AUTOGEN] 10MP_MolePeople_Storage_Pottery_Desaturated02.m2","[DNT] [AUTOGEN] 10MP_MolePeople_Storage_Pottery_Desaturated02.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","1","1","1"
"internal_dnt",,"dragonflight","21881","272137","[DNT] [AUTOGEN] 10MP_MolePeople_Storage_Pottery_Desaturated03.m2","[DNT] [AUTOGEN] 10MP_MolePeople_Storage_Pottery_Desaturated03.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","1","1","1"
"internal_dnt",,,"21882","272138","[DNT] [AUTOGEN] 11EA_Earthen_Cooking_Country_CookingPot02.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21883","272139","[DNT] [AUTOGEN] 11EA_Earthen_Cooking_Country_CookingPot02_Closed.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21884","272140","[DNT] [AUTOGEN] 11EA_Earthen_Cooking_Country_CookingPot03_Closed.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"21885","272141","[DNT] [AUTOGEN] 11EA_Earthen_Cooking_Country_HoneyPot01.m2",,,,,,,,,,,,,"131","1","1","1"
"needs_acquisition_expansion",,,"21886","272142","Purified Earthen Pot",,,,,,,,,,,"Purified Earthen Pot","-3","3","1","1","1"
"internal_dnt",,,"21889","272152","[DNT] [AUTOGEN] 6OR_Garrison_Torch01.m2",,,,,,,,,,,,,"131","1","1","0"
"internal_dnt",,,"21890","272153","[DNT] [AUTOGEN] 7NE_Blackrook_Torch01.m2",,,,,,,,,,,,,"131","1","1","0"
"internal_dnt",,,"21891","272154","[DNT] [AUTOGEN] 7NE_Blackrook_Torch02.m2",,,,,,,,,,,,,"131","1","1","0"
"internal_dnt",,,"21892","272155","[DNT] [AUTOGEN] 7NE_Blackrook_Torch03.m2",,,,,,,,,,,,,"131","1","1","0"
"internal_dnt",,"dragonflight","21932","272340","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Dragon01.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Dragon01.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","2","1","3"
"internal_dnt",,"dragonflight","21933","272341","[DNT] [AUTOGEN] 10XP_Generic_Decor_BoarRug01.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_BoarRug01.m2","Accents › Floor","","","","","","",,,,,"131","1","1","3"
"internal_dnt",,"dragonflight","21934","272342","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Doe01.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Doe01.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","2","1","3"
"internal_dnt",,"dragonflight","21935","272343","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Doe02.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Doe02.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","2","1","3"
"internal_dnt",,"dragonflight","21936","272344","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Dragon02.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Dragon02.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","2","1","3"
"internal_dnt",,"dragonflight","21937","272345","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Elekk02.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Elekk02.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","2","1","3"
"internal_dnt",,"dragonflight","21938","272346","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Lion02.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Lion02.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","2","1","3"
"internal_dnt",,"dragonflight","21939","272347","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_ShovelTusk02.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_ShovelTusk02.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","2","1","3"
"internal_dnt",,"dragonflight","21940","272348","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Tigger02.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Tigger02.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","2","1","3"
"internal_dnt",,"dragonflight","21941","272349","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Elk02.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Elk02.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","1","1","3"
"internal_dnt",,"dragonflight","21942","272350","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMountFrame01.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMountFrame01.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","1","1","3"
"internal_dnt",,"dragonflight","21943","272351","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMountFrame02.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMountFrame02.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","1","1","3"
"internal_dnt",,"dragonflight","21944","272352","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Tiger01.m2","[DNT] [AUTOGEN] 10XP_Generic_Decor_HeadMounted_Tiger01.m2","Uncategorized › Uncategorized","","","","","","",,,,,"131","2","1","3"
"needs_acquisition_expansion",,,"21945","272353","Auspicious Verdant Basin",,,,,,,,,,,"Auspicious Verdant Basin","-3","1283","1","1","3"
"needs_acquisition_expansion",,,"21946","272354","Auspicious Stone Lion",,,,,,,,,,,"Auspicious Stone Lion","-3","1283","1","1","5"
"needs_acquisition_expansion",,,"21947","272355","Orchestrion of Echoing Atonement",,,,,,,,,,,"Orchestrion of Echoing Atonement","-3","259","1","1","5"
"needs_acquisition_expansion",,,"21948","272356","Throne of Subjugated Souls",,,,,,,,,,,"Throne of Subjugated Souls","-3","259","1","1","5"
"needs_acquisition_expansion",,,"21949","272358","Seaside Firefly Jar",,,,,,,,,,,"Seaside Firefly Jar","-3","259","1","1","1"
"needs_acquisition_expansion",,,"21950","272359","Square Woolen Rug",,,,,,,,,,,"Square Woolen Rug","-3","3","4","1","3"
"needs_acquisition_expansion",,,"21951","272360","Ula'tek Ritual Stone",,,,,,,,,,,"Ula'tek Ritual Stone","-3","3","1","1","5"
"needs_acquisition_expansion",,,"21952","272361","Venomous Pyre",,,,,,,,,,,"Venomous Pyre","-3","3","1","1","5"
"needs_acquisition_expansion",,,"21953","272362","Venombound Ropes",,,,,,,,,,,"Venombound Ropes","-3","3","2","1","1"
"needs_acquisition_expansion",,,"21956","272365","Hanging Coiled Isle Ropes",,,,,,,,,,,,,"131","2","1","1"
"needs_acquisition_expansion",,,"22006","272441","Small Lumber Pile",,,,,,,,,,,"Small Lumber Pile","-3","3","1","1","1"
"needs_acquisition_expansion",,,"22007","272442","Empty Wooden Toolbox",,,,,,,,,,,"Empty Wooden Toolbox","-3","3","1","1","1"
"needs_acquisition_expansion",,,"22008","272443","Suramar Arcfruit Bowl",,,,,,,,,,,"Suramar Arcfruit Bowl","-3","3","1","1","1"
"needs_acquisition_expansion",,,"22009","272444","Small Decorative Dornogal Opal",,,,,,,,,,,"Small Decorative Dornogal Opal","-3","3","1","1","1"
"needs_acquisition_expansion",,,"22010","272445","Decorative Dornogal Opal",,,,,,,,,,,"Decorative Dornogal Opal","-3","3","1","1","3"
"needs_acquisition_expansion",,,"22011","272446","Large Decorative Dornogal Opal",,,,,,,,,,,"Large Decorative Dornogal Opal","-3","3","1","1","5"
"needs_acquisition_expansion",,,"22143","273159","Void Elf Scribe's Desk",,,,,,,,,,,"Void Elf Scribe's Desk","-3","3","1","1","3"
"needs_acquisition_expansion",,,"22144","274784","Seaside Tiki Frondtree",,,,,,,,,,,"Seaside Tiki Frondtree","-3","259","1","1","3"
"needs_acquisition_expansion",,,"22145","278369","Preyhunter's Scaled Effigy",,,,,,,,,,,"Preyhunter's Scaled Effigy","-3","3","1","1","3"
"needs_acquisition_expansion",,,"22146","278372","Preyhunter's Fanged Effigy",,,,,,,,,,,"Preyhunter's Fanged Effigy","-3","3","1","1","3"
"needs_acquisition_expansion",,,"22147","278374","Preyhunter's Fanged Bust",,,,,,,,,,,"Preyhunter's Fanged Bust","-3","3","1","1","3"
"needs_acquisition_expansion",,,"22148","278376","Preyhunter's Terror Effigy",,,,,,,,,,,"Preyhunter's Terror Effigy","-3","3","1","1","3"
"needs_acquisition_expansion",,,"22181","273135","Void Elf Floating Desk",,,,,,,,,,,"Void Elf Floating Desk","-3","3","1","1","3"
"needs_acquisition_expansion",,,"22182","273142","Runic Parchment",,,,,,,,,,,"Runic Parchment","-3","3","1","1","1"
"needs_acquisition_expansion",,,"22183","273157","Voidflame Candle",,,,,,,,,,,"Voidflame Candle","-3","3","1","1","1"
"needs_acquisition_expansion",,,"22388","273147","Void Inkwell",,,,,,,,,,,"Void Inkwell","-3","3","1","1","1"
"needs_acquisition_expansion",,,"22397","274899","Seaside Tiki Market Stand",,,,,,,,,,,"Seaside Tiki Market Stand","-3","259","1","1","5"
"needs_acquisition_expansion",,,"22398","274897","Seaside Charcoal Grill",,,,,,,,,,,"Seaside Charcoal Grill","-3","291","1","1","3"
"needs_acquisition_expansion",,,"22775","273640","Condensed Anima Orb",,,,,,,,,,,"Condensed Anima Orb","-3","259","1","1","1"
"needs_acquisition_expansion",,,"22895","274901","Seaside Cushioned Chair",,,,,,,,,,,"Seaside Cushioned Chair","-3","259","1","1","3"
"needs_acquisition_expansion",,,"22916","274518","Amani Decorative Plinth",,,,,,,,,,,"Amani Decorative Plinth","-3","3","1","1","5"
"needs_acquisition_expansion",,,"22917","274521","Amani Road Marker",,,,,,,,,,,"Amani Road Marker","-3","3","1","1","5"
"needs_acquisition_expansion",,,"22918","274523","Woven Forest Troll Rug",,,,,,,,,,,"Woven Forest Troll Rug","-3","3","4","1","3"
"needs_acquisition_expansion",,,"22919","274525","Steamy Romance Tablet",,,,,,,,,,,"Steamy Romance Tablet","-3","3","1","1","3"
"needs_acquisition_expansion",,,"22920","274527","Amani Building Peg",,,,,,,,,,,"Amani Building Peg","-3","3","2","1","1"
"needs_acquisition_expansion",,,"22921","274529","Forest Troll Fence",,,,,,,,,,,"Forest Troll Fence","-3","3","1","1","1"
"needs_acquisition_expansion",,,"22922","274531","Forest Troll Fencepost",,,,,,,,,,,"Forest Troll Fencepost","-3","3","1","1","1"
"needs_acquisition_expansion",,,"22924","274533","Witch Doctor's Punch Bowl",,,,,,,,,,,"Witch Doctor's Punch Bowl","-3","3","1","1","5"
"needs_acquisition_expansion",,,"22925","274535","Shrine of Nalorakk, Loa of War",,,,,,,,,,,"Shrine of Nalorakk, Loa of War","-3","3","1","1","5"
"needs_acquisition_expansion",,,"22926","274537","Shrine of Jan'alai, Loa of Fire",,,,,,,,,,,"Shrine of Jan'alai, Loa of Fire","-3","3","1","1","5"
"needs_acquisition_expansion",,,"22927","274505","Shrine of Akil'zon, Loa of Victory",,,,,,,,,,,"Shrine of Akil'zon, Loa of Victory","-3","3","1","1","5"
"needs_acquisition_expansion",,,"23175","274767","Seaside Lounge Chair",,,,,,,,,,,"Seaside Lounge Chair","-3","259","1","1","3"
"acquisition_midnight_confirmed","midnight","dragonflight","23176","276650","Maruukai Barricade","Maruukai Barricade","Structural › Construction","Roshai Lightstep (Founder's Point)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23176/maruukai-barricade-23176/","Maruukai Barricade","-3","3","1","1","5"
"acquisition_midnight_confirmed","midnight","dragonflight","23177","276626","Wide Maruukai Barricade","Wide Maruukai Barricade","Structural › Construction","Roshai Lightstep (Founder's Point)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23177/wide-maruukai-barricade-23177/","Wide Maruukai Barricade","-3","3","1","1","5"
"acquisition_midnight_confirmed","midnight","dragonflight","23178","276669","Maruukai Storage Basket","Maruukai Storage Basket","Furnishings › Storage","Roshai Lightstep (Founder's Point)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23178/maruukai-storage-basket-23178/","Maruukai Storage Basket","-3","3","1","1","1"
"acquisition_midnight_confirmed","midnight","dragonflight","23179","276671","Open Maruukai Storage Basket","Open Maruukai Storage Basket","Furnishings › Storage","Roshai Lightstep (Razorwind Shores)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23179/open-maruukai-storage-basket-23179/","Open Maruukai Storage Basket","-3","3","1","1","1"
"acquisition_midnight_confirmed","midnight","dragonflight","23180","276656","Maruukai Wooden Table","Maruukai Wooden Table","Furnishings › Tables and Desks","Roshai Lightstep (Razorwind Shores)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23180/maruukai-wooden-table-23180/","Maruukai Wooden Table","-3","3","1","1","5"
"acquisition_midnight_confirmed","midnight","dragonflight","23181","276658","Maruukai Feast Table","Maruukai Feast Table","Furnishings › Seating","Roshai Lightstep (Founder's Point)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23181/maruukai-feast-table-23181/","Maruukai Feast Table","-3","3","1","1","5"
"acquisition_midnight_confirmed","midnight","dragonflight","23182","276663","Bakar's Napping Rug","Bakar's Napping Rug","Accents › Floor","Roshai Lightstep (Founder's Point)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23182/bakars-napping-rug-23182/","Bakar's Napping Rug","-3","3","4","1","3"
"acquisition_midnight_confirmed","midnight","dragonflight","23183","276665","Ornate Khanam's Rug","Ornate Khanam's Rug","Accents › Floor","Roshai Lightstep (Razorwind Shores)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23183/ornate-khanams-rug-23183/","Ornate Khanam's Rug","-3","3","4","1","3"
"acquisition_midnight_confirmed","midnight","dragonflight","23184","276667","Large Ornate Khanam's Rug","Large Ornate Khanam's Rug","Accents › Floor","Roshai Lightstep (Founder's Point)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23184/large-ornate-khanams-rug-23184/","Large Ornate Khanam's Rug","-3","3","4","1","5"
"acquisition_midnight_confirmed","midnight","dragonflight","23185","276661","Maruukai Chef's Stove","Maruukai Chef's Stove","Accents › Food and Drink","Roshai Lightstep (Founder's Point)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23185/maruukai-chefs-stove-23185/","Maruukai Chef's Stove","-3","3","1","1","3"
"acquisition_midnight_confirmed","midnight","dragonflight","23186","276652","Tapered Maruukai Barricade","Tapered Maruukai Barricade","Structural › Construction","Roshai Lightstep (Founder's Point)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23186/tapered-maruukai-barricade-23186/","Tapered Maruukai Barricade","-3","3","1","1","5"
"needs_acquisition_expansion",,,"23188","274539","Shrine of Halazzi, Loa of the Hunt",,,,,,,,,,,"Shrine of Halazzi, Loa of the Hunt","-3","3","1","1","5"
"needs_acquisition_expansion",,,"23548","276654","Bakar's Favorite Ball",,,,,,,,,,,"Bakar's Favorite Ball","-3","3","1","1","1"
"needs_acquisition_expansion",,,"23549","276677","Pet Food and Water Tray",,,,,,,,,,,"Pet Food and Water Tray","-3","3","1","1","1"
"acquisition_midnight_confirmed","midnight","dragonflight","23550","276673","Bakar's Snack","Bakar's Snack","Accents › Food and Drink","Roshai Lightstep (Razorwind Shores)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23550/bakars-snack-23550/","Bakar's Snack","-3","3","1","1","1"
"acquisition_midnight_confirmed","midnight","dragonflight","23551","276675","Bakar's Dinner","Bakar's Dinner","Accents › Food and Drink","Roshai Lightstep (Razorwind Shores)","","","265551","","","Displayed acquisition source is a Midnight zone, housing vendor, quest, or currency","https://housing.wowdb.com/decor/23551/bakars-dinner-23551/","Bakar's Dinner","-3","3","1","1","1"
"needs_acquisition_expansion",,,"23553","280142","Small Wooden Floor Tile",,,,,,,,,,,"Small Wooden Floor Tile","-3","3","1","1","1"
"needs_acquisition_expansion",,,"23554","280144","Large Wooden Floor Tile",,,,,,,,,,,"Large Wooden Floor Tile","-3","3","1","1","3"
"needs_acquisition_expansion",,,"23555","280146","Small Triangular Wooden Tile",,,,,,,,,,,"Small Triangular Wooden Tile","-3","3","1","1","1"
"needs_acquisition_expansion",,,"23556","280148","Large Triangular Wooden Tile",,,,,,,,,,,"Large Triangular Wooden Tile","-3","3","1","1","3"
