"decision","decision_basis","category_expansion_hint","placement_status","recipe_spell_id","name","profession","profession_id","trade_category_id","trade_category_path","acquire_method","skill_line_ability_id","att_source_files"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413508","Icebane Waistguard","Blacksmithing","164","223","Classic Plans - Header > Blacksmithing Plans > Belts","0","48733","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413509","Icebane Leggings","Blacksmithing","164","224","Classic Plans - Header > Blacksmithing Plans > Legs","0","48734","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413510","Icebane Trudgers","Blacksmithing","164","225","Classic Plans - Header > Blacksmithing Plans > Boots","0","48735","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413511","Warsword of Caer Darrow","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48736","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413512","Darrowdirk","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48737","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413513","Darrowshire Protector","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48738","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413514","Mirah's Lullaby","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48739","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","413515","Shifting Sliver","Inscription","773","1841","Classic Inscription - Header > Classic Inscription > Ancient Techniques","0","48767","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413516","Helm of Lingering Power","Leatherworking","165","1842","Classic Patterns - Header > Leatherworking Patterns > Ancient Patterns","0","48760","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413517","Skyfury Headdress","Leatherworking","165","1842","Classic Patterns - Header > Leatherworking Patterns > Ancient Patterns","0","48761","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413518","Strength of Menethil","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48740","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","413519","Soulscryer","Inscription","773","1841","Classic Inscription - Header > Classic Inscription > Ancient Techniques","0","48768","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413520","Midnight's Graze","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48741","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413521","Weaver's Fang","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48742","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413522","Widow's Weep","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48743","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413523","Shade's Blade","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48744","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413524","Edict of the Redeemed Crusader","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48745","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413738","Nerubian Persuader","Leatherworking","165","1842","Classic Patterns - Header > Leatherworking Patterns > Ancient Patterns","0","48762","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413739","Blade of Unholy Might","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48746","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413740","Axe of Sundered Bone","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48747","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413741","The Plague Belcher","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48748","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413742","Bracers of Vengeance","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48749","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","tbc","needs_att_source_ancestry","413743","Gem of the Nerubians","Jewelcrafting","755","1886","Classic Designs - Header > Jewelcrafting Designs > Ancient Designs","0","48770","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413744","The Final Dream","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48750","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413745","Plated Construct's Ribcage","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48751","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413746","Blade of the Fallen Seraph","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48752","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413747","Bindings of the Harvested Soul","Tailoring","197","1839","Classic Patterns - Header > Tailoring Patterns > Ancient Patterns","0","48765","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","413748","Encased Frigid Heart","Inscription","773","1841","Classic Inscription - Header > Classic Inscription > Ancient Techniques","0","48769","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413749","The Face of Doom","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48753","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413750","Harbinger of Death","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48754","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","tbc","needs_att_source_ancestry","413751","Frostwyrm's Icy Gaze","Jewelcrafting","755","1886","Classic Designs - Header > Jewelcrafting Designs > Ancient Designs","0","48771","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","tbc","needs_att_source_ancestry","413752","Frostwyrm's Frigid Stare","Jewelcrafting","755","1886","Classic Designs - Header > Jewelcrafting Designs > Ancient Designs","0","48772","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413753","Dawn of Demise","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48755","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413754","Necrotic Gown","Tailoring","197","1839","Classic Patterns - Header > Tailoring Patterns > Ancient Patterns","0","48766","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413755","Gauntlets of the Unrelenting","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48756","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413756","Displacement Boots","Leatherworking","165","1842","Classic Patterns - Header > Leatherworking Patterns > Ancient Patterns","0","48763","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413757","Death's Gamble","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48757","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413758","Belt of the Mentor","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48758","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413759","Replaced Servo Arm","Engineering","202","1887","Classic Engineering - Header > Engineering > Ancient Schematics","0","48773","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413760","Stygian Shield","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48759","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413761","Lucien's Lost Soles","Leatherworking","165","1842","Classic Patterns - Header > Leatherworking Patterns > Ancient Patterns","0","48764","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413788","Shroud of Forbidden Magic","Tailoring","197","1839","Classic Patterns - Header > Tailoring Patterns > Ancient Patterns","0","48774","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","413903","Peculiar Glacial Mantle","Tailoring","197","1839","Classic Patterns - Header > Tailoring Patterns > Ancient Patterns","0","48778","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","414564","Cursed Cloth","Tailoring","197","230","Classic Patterns - Header > Tailoring Patterns > Materials","0","48956","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","414565","Languished Leather","Leatherworking","165","247","Classic Patterns - Header > Leatherworking Patterns > Materials","0","48953","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","414566","Scourged Scales","Leatherworking","165","247","Classic Patterns - Header > Leatherworking Patterns > Materials","0","48954","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","414567","Undeath Metal","Blacksmithing","164","215","Classic Plans - Header > Blacksmithing Plans > Materials","0","48955","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","414590","Bucket Kickers","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48795","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416682","Intrepid Shortblade","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48935","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416683","Valiant Shortblade","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48936","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416684","Magebane Nexus","Enchanting","333","1840","Classic Enchanting - Header > Enchanting > Ancient Formulas","0","48943","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416685","Smoked Fireshooter","Enchanting","333","1840","Classic Enchanting - Header > Enchanting > Ancient Formulas","0","48944","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416686","Stormwatcher","Enchanting","333","1840","Classic Enchanting - Header > Enchanting > Ancient Formulas","0","48945","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416687","Sacred Guardian","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48937","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416688","Ichor Slicer","Blacksmithing","164","1838","Classic Plans - Header > Blacksmithing Plans > Ancient Plans","0","48938","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416689","Skullstone Bludgeon","Engineering","202","1887","Classic Engineering - Header > Engineering > Ancient Schematics","0","48940","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","416690","Wanderer's Guide","Inscription","773","1841","Classic Inscription - Header > Classic Inscription > Ancient Techniques","0","48939","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416691","Refurbished Purifier","Engineering","202","1887","Classic Engineering - Header > Engineering > Ancient Schematics","0","48941","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","416692","Sanctified Leather Hat","Leatherworking","165","1842","Classic Patterns - Header > Leatherworking Patterns > Ancient Patterns","0","48942","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","471040","Recraft Equipment","Alchemy","171","2172","Midnight Alchemy - Header > Midnight Recipes > Recrafting","1","51519","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","471041","Recraft Equipment","Blacksmithing","164","2170","Midnight Blacksmithing - Header > Midnight Plans > Recrafting","1","51520","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","471042","Recraft Equipment","Enchanting","333","2169","Midnight Enchanting - Header > Midnight Formulas > Recrafting","1","51521","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","471043","Recraft Equipment","Engineering","202","2168","Midnight Engineering - Header > Midnight Schematics > Recraft and Recycle","1","51522","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","471044","Recraft Equipment","Inscription","773","2171","Midnight Inscription - Header > Midnight Techniques > Recrafting","1","51523","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","471045","Recraft Equipment","Jewelcrafting","755","2173","Midnight Designs - Header > Midnight Designs > Recrafting","1","51525","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","471046","Recraft Equipment","Leatherworking","165","2167","Midnight Leatherworking - Header > Midnight Patterns > Recrafting","1","51526","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","471047","Recraft Equipment","Tailoring","197","2174","Midnight Tailoring - Header > Midnight Patterns > Recrafting","1","51527","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","1231127","Midnight Prospecting","Jewelcrafting","755","2245","Midnight Designs - Header > Midnight Designs > Crushing & Prospecting","1","52724","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","1231132","Midnight Crushing","Jewelcrafting","755","2245","Midnight Designs - Header > Midnight Designs > Crushing & Prospecting","1","52725","Craftables.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","1233129","Recycle Potions","Alchemy","171","2172","Midnight Alchemy - Header > Midnight Recipes > Recrafting","1","52781","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","1233130","Recycle Flasks","Alchemy","171","2172","Midnight Alchemy - Header > Midnight Recipes > Recrafting","1","52782","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","midnight","needs_att_source_ancestry","1259655","Thalassian Fillet","Cooking","185","2666","Midnight Cuisine - Header > Midnight Cuisine > Prepared Ingredients","1","55788","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265594","Multicraft","Blacksmithing","164","2691","Midnight Blacksmithing - Header > Midnight Plans > Appendix II - Stats","1","56611","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265599","Multicraft","Alchemy","171","2689","Midnight Alchemy - Header > Midnight Recipes > Appendix II - Stats","1","56602","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265601","Multicraft","Cooking","185","2706","Midnight Cuisine - Header > Midnight Cuisine > Appendix I - Stats","1","56621","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265602","Multicraft","Enchanting","333","2693","Midnight Enchanting - Header > Midnight Formulas > Appendix II - Stats","1","56629","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265603","Multicraft","Engineering","202","2695","Midnight Engineering - Header > Midnight Schematics > Appendix II - Stats","1","56638","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265604","Multicraft","Inscription","773","2697","Midnight Inscription - Header > Midnight Techniques > Appendix II - Stats","1","56647","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265606","Multicraft","Jewelcrafting","755","2699","Midnight Designs - Header > Midnight Designs > Appendix II - Stats","1","56656","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265607","Multicraft","Leatherworking","165","2701","Midnight Leatherworking - Header > Midnight Patterns > Appendix II - Stats","1","56665","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265608","Multicraft","Tailoring","197","2703","Midnight Tailoring - Header > Midnight Patterns > Appendix II - Stats","1","56674","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265614","Knowledge","Alchemy","171","2688","Midnight Alchemy - Header > Midnight Recipes > Appendix I - Terms","1","56600","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265615","Knowledge","Blacksmithing","164","2690","Midnight Blacksmithing - Header > Midnight Plans > Appendix I - Terms","1","56609","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265616","Knowledge","Enchanting","333","2692","Midnight Enchanting - Header > Midnight Formulas > Appendix I - Terms","1","56627","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265617","Knowledge","Engineering","202","2694","Midnight Engineering - Header > Midnight Schematics > Appendix I - Terms","1","56636","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265618","Knowledge","Inscription","773","2696","Midnight Inscription - Header > Midnight Techniques > Appendix I - Terms","1","56645","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265619","Knowledge","Jewelcrafting","755","2698","Midnight Designs - Header > Midnight Designs > Appendix I - Terms","1","56654","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265620","Knowledge","Leatherworking","165","2700","Midnight Leatherworking - Header > Midnight Patterns > Appendix I - Terms","1","56663","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265621","Knowledge","Tailoring","197","2702","Midnight Tailoring - Header > Midnight Patterns > Appendix I - Terms","1","56672","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265651","Quality","Alchemy","171","2688","Midnight Alchemy - Header > Midnight Recipes > Appendix I - Terms","1","56596","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265652","Quality","Blacksmithing","164","2690","Midnight Blacksmithing - Header > Midnight Plans > Appendix I - Terms","1","56605","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265653","Quality","Enchanting","333","2692","Midnight Enchanting - Header > Midnight Formulas > Appendix I - Terms","1","56623","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265654","Quality","Engineering","202","2694","Midnight Engineering - Header > Midnight Schematics > Appendix I - Terms","1","56632","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265655","Quality","Inscription","773","2696","Midnight Inscription - Header > Midnight Techniques > Appendix I - Terms","1","56641","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265656","Quality","Jewelcrafting","755","2698","Midnight Designs - Header > Midnight Designs > Appendix I - Terms","1","56650","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265657","Quality","Leatherworking","165","2700","Midnight Leatherworking - Header > Midnight Patterns > Appendix I - Terms","1","56659","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265658","Quality","Tailoring","197","2702","Midnight Tailoring - Header > Midnight Patterns > Appendix I - Terms","1","56668","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265659","Sparks","Alchemy","171","2688","Midnight Alchemy - Header > Midnight Recipes > Appendix I - Terms","1","56597","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265660","Sparks","Blacksmithing","164","2690","Midnight Blacksmithing - Header > Midnight Plans > Appendix I - Terms","1","56606","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265661","Sparks","Enchanting","333","2692","Midnight Enchanting - Header > Midnight Formulas > Appendix I - Terms","1","56624","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265662","Sparks","Engineering","202","2694","Midnight Engineering - Header > Midnight Schematics > Appendix I - Terms","1","56633","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265663","Sparks","Inscription","773","2696","Midnight Inscription - Header > Midnight Techniques > Appendix I - Terms","1","56642","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265664","Sparks","Jewelcrafting","755","2698","Midnight Designs - Header > Midnight Designs > Appendix I - Terms","1","56651","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265665","Sparks","Leatherworking","165","2700","Midnight Leatherworking - Header > Midnight Patterns > Appendix I - Terms","1","56660","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265666","Sparks","Tailoring","197","2702","Midnight Tailoring - Header > Midnight Patterns > Appendix I - Terms","1","56669","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265667","Artisan Alchemist's Moxie","Alchemy","171","2688","Midnight Alchemy - Header > Midnight Recipes > Appendix I - Terms","1","56598","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265668","Artisan Blacksmith's Moxie","Blacksmithing","164","2690","Midnight Blacksmithing - Header > Midnight Plans > Appendix I - Terms","1","56607","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265669","Artisan Enchanter's Moxie","Enchanting","333","2692","Midnight Enchanting - Header > Midnight Formulas > Appendix I - Terms","1","56625","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265670","Artisan Engineer's Moxie","Engineering","202","2694","Midnight Engineering - Header > Midnight Schematics > Appendix I - Terms","1","56634","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265671","Artisan Jewelcrafter's Moxie","Jewelcrafting","755","2698","Midnight Designs - Header > Midnight Designs > Appendix I - Terms","1","56652","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265672","Artisan Leatherworker's Moxie","Leatherworking","165","2700","Midnight Leatherworking - Header > Midnight Patterns > Appendix I - Terms","1","56661","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265673","Artisan Scribe's Moxie","Inscription","773","2696","Midnight Inscription - Header > Midnight Techniques > Appendix I - Terms","1","56643","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265674","Artisan Tailor's Moxie","Tailoring","197","2702","Midnight Tailoring - Header > Midnight Patterns > Appendix I - Terms","1","56670","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265675","Concentration","Alchemy","171","2688","Midnight Alchemy - Header > Midnight Recipes > Appendix I - Terms","1","56599","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265676","Concentration","Blacksmithing","164","2690","Midnight Blacksmithing - Header > Midnight Plans > Appendix I - Terms","1","56608","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","midnight","not_applicable","1265677","Concentration","Enchanting","333","2692","Midnight Enchanting - Header > Midnight Formulas > Appendix I - Terms","1","56626","Zones.lua"
