domain,id_kind,natural_id,label,publishers,publisher_count,families,map_ids,coords,quest_ids,loot_item_ids,achievement_ids,criteria_ids,rewards,node_classes,spawn_count
treasures,quest_id,82824,kaldorei_bag_label,HandyNotes_Dragonflight;HandyNotes_DragonflightTreasures,2,core;handler,2239,"2239:0.4828,0.7641;2239:0.4828,0.7642",82824,213009,,,transmog:213009,ns.node.Treasure,2
treasures,quest_id,82825,kaldorei_backpack_label,HandyNotes_Dragonflight;HandyNotes_DragonflightTreasures,2,core;handler,2239,"2239:0.5254,0.1771",82825,213005,,,transmog:213005,ns.node.Treasure,1
treasures,quest_id,82826,kaldorei_dagger_label,HandyNotes_Dragonflight;HandyNotes_DragonflightTreasures,2,core;handler,2239,"2239:0.3130,0.1612;2239:0.3131,0.1613",82826,213008,,,transmog:213008,ns.node.Treasure,2
treasures,quest_id,82827,kaldorei_horn_label,HandyNotes_Dragonflight;HandyNotes_DragonflightTreasures,2,core;handler,2239,"2239:0.4913,0.7030;2239:0.4919,0.7032",82827,213007,,,transmog:213007,ns.node.Treasure,2
treasures,quest_id,82828,kaldorei_horn_label,HandyNotes_Dragonflight;HandyNotes_DragonflightTreasures,2,core;handler,2239,"2239:0.5845,0.5191;2239:0.5846,0.5190",82828,213006,,,transmog:213006,ns.node.Treasure,2
treasures,quest_id,82829,kaldorei_shield_label,HandyNotes_Dragonflight;HandyNotes_DragonflightTreasures,2,core;handler,2239,"2239:0.4789,0.5689;2239:0.4790,0.5688",82829,213011,,,transmog:213011,ns.node.Treasure,2
treasures,quest_id,82830,kaldorei_spyglass_label,HandyNotes_Dragonflight;HandyNotes_DragonflightTreasures,2,core;handler,2239,"2239:0.5191,0.0589;2239:0.5191,0.0590",82830,213013,,,transmog:213013,ns.node.Treasure,2
treasures,quest_id,82831,kaldorei_moon_bow_label,HandyNotes_Dragonflight;HandyNotes_DragonflightTreasures,2,core;handler,2239,"2239:0.2904,0.2885;2239:0.2904,0.2886",82831,213160,,,transmog:213160,ns.node.Treasure,2
treasures,quest_id,82832,{item:224273} to {npc:217609},HandyNotes_WarWithin,1,handler,2215,"2215:0.6925,0.4383",82832,,40618,68937,,,1
treasures,quest_id,82835,{item:224272} to {npc:222813},HandyNotes_WarWithin,1,handler,2215,"2215:0.4842,0.3889",82835,,40618,68940,,,1
treasures,quest_id,82845,{item:224266} to {npc:226051},HandyNotes_WarWithin,1,handler,2215,"2215:0.4164,0.3476",82845,,40618,68942,,,1
treasures,quest_id,82846,{item:224267} to {npc:213145},HandyNotes_WarWithin,1,handler,2215,"2215:0.4235,0.5500",82846,,40618,68943,,,1
treasures,quest_id,82849,{item:224268} to {npc:217813},HandyNotes_WarWithin,1,handler,2215,"2215:0.4397,0.4971",82849,,40618,68945,,,1
treasures,quest_id,82854,Weave-Rat Cache,HandyNotes_WarWithin,1,handler,2255,"2255:0.4375,0.2660",82854,,,,,,1
treasures,quest_id,82857,Weave-Rat Cache,HandyNotes_WarWithin,1,handler,2255,"2255:0.6593,0.8810",82857,,,,,,1
treasures,quest_id,82858,Weave-Rat Cache,HandyNotes_WarWithin,1,handler,2213,"2213:0.6989,0.8274",82858,,,,,,1
treasures,quest_id,82859,Weave-Rat Cache,HandyNotes_WarWithin,1,handler,2213,"2213:0.2625,0.5113",82859,,,,,,1
treasures,quest_id,82861,Weave-Rat Cache,HandyNotes_WarWithin,1,handler,2255,"2255:0.6044,0.1058",82861,,,,,,1
treasures,quest_id,82862,Weave-Rat Cache,HandyNotes_WarWithin,1,handler,2213,"2213:0.7519,0.4831",82862,,,,,,1
treasures,quest_id,82863,Kaheti Excavation,HandyNotes_WarWithin,1,handler,2255,"2255:0.6655,0.5875",82863,,,,,,1
treasures,quest_id,82865,Kaheti Excavation,HandyNotes_WarWithin,1,handler,2255,"2255:0.7993,0.6206",82865,,,,,,1
treasures,quest_id,82879,Forgotten Memorial,HandyNotes_WarWithin,1,handler,2255,"2255:0.4851,0.5960",82879,,,,,,1
treasures,quest_id,82880,Forgotten Memorial,HandyNotes_WarWithin,1,handler,2255,"2255:0.4101,0.2901",82880,,,,,,1
treasures,quest_id,82963,Various spawn points near here,HandyNotes_WarWithin,1,handler,2215,"2215:0.6475,0.2653",82963,224457,40360,68012,,,1
treasures,quest_id,82996,Hillhelm Lunchbox,HandyNotes_WarWithin,1,handler,2215,"2215:0.6201,0.3176;2215:0.6519,0.3399",82996,2815;206350;226019,,,,,2
treasures,quest_id,83030,,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2214,"2214:0.6204,0.3341;2214:0.6204,0.3342",83030,2902;213250;213253;213254;213255,40724,69304,achievement:40724;reputation:2594,ns.node.Treasure,2
treasures,quest_id,83094,{npc:225537},HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2248,"2248:0.3144,0.5130;2248:0.3144,0.5131",83094,4596;224766,,,pet:224766;pet:4596,ns.node.Treasure,2
treasures,quest_id,83242,"In cave; talk to {npc:222940:Freysworn Letitia} for a {item:224185:Crab-Guiding Branch}, then go find {npc:222941:Pearlescent Shellcrab} around the zone",HandyNotes_WarWithin,1,handler,2248,"2248:0.4851,0.3004",83242,2897;224585,40434,68197,,,1
treasures,quest_id,83243,"Push {npc:223104:Lionel} into the water, talk to it, then go gather 5x {item:223159:Plump Snapcrab} nearby",HandyNotes_WarWithin,1,handler,2248,"2248:0.4065,0.5988",83243,2897;3362;224579,40434,68199,,,1
treasures,quest_id,83244,"Talk to {npc:222847:Weary Water Elemental}, then go fetch its {item:221504:Elemental Pearl}",HandyNotes_WarWithin,1,handler,2248,"2248:0.5400,0.1914",83244,2897;224373,40434,68201,,,1
treasures,quest_id,83245,Talk to {npc:222894:U'llort the Self-Exiled} then fetch a {item:221550:Boskroot Cap} from the nearby woods,HandyNotes_WarWithin,1,handler,2248,"2248:0.5500,0.6564",83245,2897;210796,40434,68202,,,1
treasures,quest_id,83246,Chase {npc:222956:Lost Mosswool} to the flower; if another player has recently looted if you may have to wait for it to appear,HandyNotes_WarWithin,1,handler,2248,"2248:0.5972,0.2869",83246,2897;4527;224450,40434,68204,,,1
treasures,quest_id,83263,caesper_note,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.4177,0.5829;2215:0.4179,0.5827",83263,2899;225592;225639,40848,69692,achievement:40848;recipe:225639;reputation:2570,ns.node.Treasure,2
treasures,quest_id,83273,smugglers_treasure_note,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.5513,0.5193",83273,2899;226021,40848,69693,achievement:40848;item:226021;reputation:2570,ns.node.Treasure,1
treasures,quest_id,83278,,HandyNotes_WarWithin,1,handler,2312,"2312:0.3929,0.2127",83278,225336,40360,68271,,,1
treasures,quest_id,83282,,HandyNotes_WarWithin,1,handler,2312,"2312:0.5891,0.3111",83282,225339,40360,68272,,,1
treasures,quest_id,83284,dark_ritual_note,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.5952,0.5966",83284,2899;225693,40848,69694,achievement:40848;item:225693;reputation:2570,ns.node.Treasure,1
treasures,quest_id,83298,arathi_loremaster_note,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.4001,0.5112;2215:0.4003,0.5112",83298,2899;225659,40848,69695,achievement:40848;reputation:2570;toy:225659,ns.node.Treasure,2
treasures,quest_id,83299,{item:225560},HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.3496,0.5465;2215:0.4761,0.1854;2215:0.5065,0.5037;2215:0.5536,0.2720",83299,225641,40848,69696,achievement:40848;reputation:2570;toy:225641,IllusiveKobyssLure,4
treasures,quest_id,83309,Needed for {achievement:40848.69695:Arathi Loremaster},HandyNotes_WarWithin,1,handler,2215,"2215:0.4875,0.6472",83309,225216,40622,68961,,,1
treasures,quest_id,83314,Needed for {achievement:40848.69695:Arathi Loremaster},HandyNotes_WarWithin,1,handler,2215,"2215:0.4815,0.3959",83314,225212,40622,68954,,,1
treasures,quest_id,83438,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2269,"2269:0.4352,0.2692;2269:0.4357,0.2716",83438,226002,40806,,,SturdyChest,2
treasures,quest_id,83439,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2269,"2269:0.5315,0.8208;2269:0.5355,0.8214",83439,226107;226109,40806,,,SturdyChest,2
treasures,quest_id,83440,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2269,"2269:0.4534,0.1512;2269:0.4534,0.1525",83440,2815,40806,,,SturdyChest,2
treasures,quest_id,83441,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2269,"2269:0.3616,0.3308;2269:0.3629,0.3302",83441,211033;211062,40806,,,SturdyChest,2
treasures,quest_id,83451,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2269,"2269:0.3274,0.3966;2269:0.3282,0.4004",83451,221756,40806,,,SturdyChest,2
treasures,quest_id,83452,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2249,"2249:0.4956,0.3598;2249:0.4958,0.3598",83452,225556,40803,,toy:225556,SturdyChest,2
treasures,quest_id,83453,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2301,"2301:0.5222,0.1334;2301:0.5229,0.1335",83453,221757,40813,,,SturdyChest,2
treasures,quest_id,83454,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2277,"2277:0.3914,0.7434;2277:0.3914,0.7437",83454,221758,40809,,,SturdyChest,2
treasures,quest_id,83455,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2312,"2312:0.6872,0.4128;2312:0.6891,0.4096",83455,221763,40808,,,SturdyChest,2
treasures,quest_id,83456,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2251,"2251:0.4957,0.7916;2251:0.4958,0.7916",83456,221754,40816,,,SturdyChest,2
treasures,quest_id,83466,,HandyNotes_WarWithin,1,handler,2214,"2214:0.5670,0.8760",83466,225730;225731;225732;225733;225734;225735;225745;225746;225749,,,,,1
treasures,quest_id,83467,,HandyNotes_WarWithin,1,handler,2215,"2215:0.4540,0.1740",83467,225730;225731;225732;225733;225734;225735;225745;225746;225750,,,,,1
treasures,quest_id,83475,By the stairs,HandyNotes_WarWithin,1,handler,2214,"2214:0.4114,0.4644",83475,,40473,68658,,,1
treasures,quest_id,83479,In the building,HandyNotes_WarWithin,1,handler,2214,"2214:0.5484,0.9330",83479,,40473,68659,,,1
treasures,quest_id,83480,On the bridge,HandyNotes_WarWithin,1,handler,2214,"2214:0.5954,0.6110",83480,,40473,68660,,,1
treasures,quest_id,83481,,HandyNotes_WarWithin,1,handler,2214,"2214:0.6494,0.4880",83481,,40473,68661,,,1
treasures,quest_id,83482,,HandyNotes_WarWithin,1,handler,2214,"2214:0.5223,0.2250",83482,,40473,68662,,,1
treasures,quest_id,83483,,HandyNotes_WarWithin,1,handler,2214,"2214:0.4214,0.1409",83483,,40473,68663,,,1
treasures,quest_id,83623,Glimmering Crystal,HandyNotes_WarWithin,1,handler,2214,"2214:0.4017,0.5024;2214:0.5420,0.3360;2214:0.5579,0.4100",83623,,40614,,,,3
treasures,quest_id,83649,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2347,"2347:0.5004,0.4631;2347:0.5016,0.4325",83649,226107,40814,,,SturdyChest,2
treasures,quest_id,83650,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2251,"2251:0.4436,0.3821;2251:0.4438,0.3823",83650,223287;226131,40816,,,SturdyChest,2
treasures,quest_id,83651,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2259,"2259:0.5973,0.2483;2259:0.5975,0.2480",83651,226109,40811,,,SturdyChest,2
treasures,quest_id,83652,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2312,"2312:0.4966,0.2155;2312:0.4988,0.2164",83652,223287,40808,,,SturdyChest,2
treasures,quest_id,83658,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2302,"2302:0.5746,0.5613;2302:0.5749,0.5613",83658,2815,40812,,,SturdyChest,2
treasures,quest_id,83659,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2302,"2302:0.3628,0.1662;2302:0.3629,0.1664",83659,2815,40812,,,SturdyChest,2
treasures,quest_id,83660,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2310,"2310:0.2736,0.2648;2310:0.2742,0.2648",83660,2815,40810,,,SturdyChest,2
treasures,quest_id,83661,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2347,"2347:0.3633,0.1051;2347:0.3638,0.1082",83661,,40814,,,SturdyChest,2
treasures,quest_id,83662,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2347,"2347:0.4232,0.4780;2347:0.4233,0.4786",83662,2815,40814,,,SturdyChest,2
treasures,quest_id,83663,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2299,"2299:0.3894,0.6882",83663,,40815,,,SturdyChest,1
treasures,quest_id,83664,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2299,"2299:0.3589,0.3463;2299:0.3591,0.3464",83664,2815,40815,,,SturdyChest,2
treasures,quest_id,83665,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2250,"2250:0.4624,0.1972;2250:0.4625,0.1972",83665,2815,40807,,,SturdyChest,2
treasures,quest_id,83666,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2250,"2250:0.6995,0.8519;2250:0.6996,0.8521",83666,2815,40807,,,SturdyChest,2
treasures,quest_id,83667,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2251,"2251:0.4792,0.5350",83667,2815,40816,,,SturdyChest,1
treasures,quest_id,83668,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2301,"2301:0.4344,0.6070;2301:0.4349,0.6066",83668,2815,40813,,,SturdyChest,2
treasures,quest_id,83669,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2259,"2259:0.3511,0.5861;2259:0.3513,0.5863",83669,2815,40811,,,SturdyChest,2
treasures,quest_id,83670,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2277,"2277:0.7091,0.4449;2277:0.7093,0.4454",83670,2815,40809,,,SturdyChest,2
treasures,quest_id,83671,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2249,"2249:0.3273,0.7407;2249:0.3274,0.7411",83671,2815,40803,,,SturdyChest,2
treasures,quest_id,83672,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2312,"2312:0.4066,0.6161;2312:0.4070,0.6135",83672,2815,40808,,,SturdyChest,2
treasures,quest_id,83673,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2452,"2452:0.6193,0.1087;2452:0.6194,0.1087",83673,2815,42679,,,SturdyChest,2
treasures,quest_id,83677,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2302,"2302:0.4107,0.4551;2302:0.4112,0.4548",83677,226001;226003,40812,,,SturdyChest,2
treasures,quest_id,83678,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2302,"2302:0.5778,0.2765;2302:0.5785,0.2763",83678,226005,40812,,,SturdyChest,2
treasures,quest_id,83679,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2310,"2310:0.5074,0.6583;2310:0.5079,0.6572",83679,226001,40810,,,SturdyChest,2
treasures,quest_id,83680,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2310,"2310:0.6676,0.1466;2310:0.6680,0.1480",83680,226004,40810,,,SturdyChest,2
treasures,quest_id,83681,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2347,"2347:0.4600,0.4644;2347:0.4601,0.4630",83681,226005,40814,,,SturdyChest,2
treasures,quest_id,83682,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2299,"2299:0.6361,0.3256;2299:0.6372,0.3223",83682,226003,40815,,,SturdyChest,2
treasures,quest_id,83683,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2250,"2250:0.7446,0.7020;2250:0.7448,0.7010",83683,226003;226005,40807,,,SturdyChest,2
treasures,quest_id,83684,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2251,"2251:0.4989,0.2459;2251:0.4990,0.2459",83684,226002;226005,40816,,,SturdyChest,2
treasures,quest_id,83685,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2301,"2301:0.4843,0.6926;2301:0.4844,0.6923",83685,226001,40813,,,SturdyChest,2
treasures,quest_id,83686,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2259,"2259:0.6473,0.4930;2259:0.6474,0.4931",83686,226004,40811,,,SturdyChest,2
treasures,quest_id,83687,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2259,"2259:0.4478,0.4979;2259:0.4479,0.4979",83687,226003,40811,,,SturdyChest,2
treasures,quest_id,83688,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2277,"2277:0.7778,0.3613",83688,226005,40809,,,SturdyChest,1
treasures,quest_id,83689,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2249,"2249:0.3440,0.6546;2249:0.3445,0.6569",83689,226001;226003,40803,,,SturdyChest,2
treasures,quest_id,83690,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2249,"2249:0.5332,0.4147;2249:0.5333,0.4138",83690,226003;226005,40803,,,SturdyChest,2
treasures,quest_id,83691,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2312,"2312:0.6322,0.4544;2312:0.6330,0.4537",83691,226003;226005,40808,,,SturdyChest,2
treasures,quest_id,83692,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2452,"2452:0.6237,0.3798;2452:0.6238,0.3800",83692,226005,42679,,,SturdyChest,2
treasures,quest_id,83696,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2310,"2310:0.5606,0.2413;2310:0.5611,0.2421",83696,211031,40810,,,SturdyChest,2
treasures,quest_id,83697,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2299,"2299:0.7211,0.8902;2299:0.7212,0.8904",83697,211036,40815,,,SturdyChest,2
treasures,quest_id,83698,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2250,"2250:0.6213,0.5285;2250:0.6215,0.5287",83698,211029;211062,40807,,,SturdyChest,2
treasures,quest_id,83700,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2301,"2301:0.7256,0.6119;2301:0.7258,0.6118",83700,211063,40813,,,SturdyChest,2
treasures,quest_id,83701,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2277,"2277:0.4002,0.3667;2277:0.4004,0.3669",83701,219354,40809,,,SturdyChest,2
treasures,quest_id,83702,sturdy_chest,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2249,"2249:0.5864,0.4691;2249:0.5878,0.4691",83702,211032,40803,,,SturdyChest,2
treasures,quest_id,83724,{npc:227452:Another You},HandyNotes_WarWithin,1,handler,2216,"2216:0.6677,0.5627",83724,,40632,,,,1
treasures,quest_id,83741,{npc:215605:Grimoire},HandyNotes_WarWithin,1,handler,2216,"2216:0.6677,0.5626",83741,,40632,,,,1
treasures,quest_id,83744,{npc:227452:Another You},HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2255,"2255:0.2420,0.5274;2255:0.2421,0.5274",83744,,40632,,achievement:40632,no_harm_from_reading,2
treasures,quest_id,83745,{npc:227452:Another You},HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2255,"2255:0.5869,0.2012;2255:0.6023,0.1814",83745,,40632,,achievement:40632,no_harm_from_reading,2
treasures,quest_id,83746,{npc:227452:Another You},HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2255,"2255:0.7804,0.6325;2255:0.7889,0.6056",83746,,40632,,achievement:40632,no_harm_from_reading,2
treasures,quest_id,83747,another_you_4_note,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2255,"2255:0.5656,0.4317;2255:0.5687,0.4401",83747,,40632,,achievement:40632,no_harm_from_reading,2
treasures,quest_id,83794,{item:226200},HandyNotes_TheWarWithin,1,core,862,"862:0.5423,0.5421",83794,,,,item:226200,SecretOfAzeroth,1
treasures,quest_id,83840,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2339,"2339:0.3245,0.6032;2339:0.3245,0.6034",83840,226265,,,,ns.node.ProfessionTreasures.Alchemy,2
treasures,quest_id,83841,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2248,"2248:0.5769,0.6182;2248:0.5770,0.6177",83841,226266,,,,ns.node.ProfessionTreasures.Alchemy,2
treasures,quest_id,83842,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2214,"2214:0.3804,0.2410;2214:0.3805,0.2415",83842,226267,,,,ns.node.ProfessionTreasures.Alchemy,2
treasures,quest_id,83843,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2214,"2214:0.6077,0.6182;2214:0.6080,0.6175",83843,226268,,,,ns.node.ProfessionTreasures.Alchemy,2
treasures,quest_id,83844,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.4264,0.5510;2215:0.4265,0.5505",83844,226269,,,,ns.node.ProfessionTreasures.Alchemy,2
treasures,quest_id,83845,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.4166,0.5584;2215:0.4167,0.5581",83845,226270,,,,ns.node.ProfessionTreasures.Alchemy,2
treasures,quest_id,83846,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2213,"2213:0.4532,0.1322;2213:0.4537,0.1322",83846,226271,,,,ns.node.ProfessionTreasures.Alchemy,2
treasures,quest_id,83847,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2255,"2255:0.4283,0.5735;2255:0.4287,0.5725",83847,226272,,,,ns.node.ProfessionTreasures.Alchemy,2
treasures,quest_id,83848,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2248,"2248:0.5982,0.6191",83848,226276,,,,ns.node.ProfessionTreasures.Blacksmithing,1
treasures,quest_id,83849,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2339,"2339:0.4758,0.2623",83849,226277,,,,ns.node.ProfessionTreasures.Blacksmithing,1
treasures,quest_id,83850,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2214,"2214:0.4351,0.3317;2214:0.4354,0.3316",83850,226278,,,,ns.node.ProfessionTreasures.Blacksmithing,2
treasures,quest_id,83851,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2214,"2214:0.5637,0.5368;2214:0.5639,0.5373",83851,226279,,,,ns.node.ProfessionTreasures.Blacksmithing,2
treasures,quest_id,83852,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.4758,0.6106;2215:0.4758,0.6113",83852,226280,,,,ns.node.ProfessionTreasures.Blacksmithing,2
treasures,quest_id,83853,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.4403,0.5563;2215:0.4406,0.5559",83853,226281,,,,ns.node.ProfessionTreasures.Blacksmithing,2
treasures,quest_id,83854,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2213,"2213:0.4652,0.2291;2213:0.4655,0.2279",83854,226282,,,,ns.node.ProfessionTreasures.Blacksmithing,2
treasures,quest_id,83855,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2255,"2255:0.5296,0.5126;2255:0.5300,0.5128",83855,226283,,,,ns.node.ProfessionTreasures.Blacksmithing,2
treasures,quest_id,83856,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2248,"2248:0.5759,0.6161;2248:0.5760,0.6164",83856,226284,,,,ns.node.ProfessionTreasures.Enchanting,2
treasures,quest_id,83859,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2339,"2339:0.5794,0.5697;2339:0.5803,0.5698",83859,226285,,,,ns.node.ProfessionTreasures.Enchanting,2
treasures,quest_id,83860,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2214,"2214:0.4045,0.2213",83860,226286,,,,ns.node.ProfessionTreasures.Enchanting,1
treasures,quest_id,83861,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2214,"2214:0.6296,0.6585;2214:0.6302,0.6590",83861,226287,,,,ns.node.ProfessionTreasures.Enchanting,2
treasures,quest_id,83862,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.4004,0.7051;2215:0.4006,0.7055",83862,226288,,,,ns.node.ProfessionTreasures.Enchanting,2
treasures,quest_id,83863,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2215,"2215:0.4858,0.6450;2215:0.4864,0.6453",83863,226289,,,,ns.node.ProfessionTreasures.Enchanting,2
treasures,quest_id,83864,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2213,"2213:0.6149,0.2167;2213:0.6171,0.2201",83864,226290,,,,ns.node.ProfessionTreasures.Enchanting,2
treasures,quest_id,83865,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2255,"2255:0.5731,0.4411;2255:0.5735,0.4404",83865,226291,,,,ns.node.ProfessionTreasures.Enchanting,2
treasures,quest_id,83866,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2248,"2248:0.6130,0.6953;2248:0.6135,0.6957",83866,226292,,,,ns.node.ProfessionTreasures.Engineering,2
treasures,quest_id,83867,This can only be looted once per character.,HandyNotes_TheWarWithin;HandyNotes_WarWithin,2,core;handler,2339,"2339:0.6479,0.5279;2339:0.6484,0.5284",83867,226293,,,,ns.node.ProfessionTreasures.Engineering,2
