"decision","decision_basis","expansion","npc_id","name","node_count","source_addons","source_files","coordinates","quest_ids","criteria_ids"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","197009","Liskheszaera","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","87406140","69307","56067"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","197371","Ravenous Tundra Bear","1","HandyNotes_DragonflightTreasures","AzureSpan.lua","58803260","","56129"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","197411","Astray Splasher","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","81207780","74057","56130"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","197514","Soyoo","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","71624965","","55347"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","197518","Taivan (before quest)","2","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","61164002;61813865","","55325"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","197557","Bisquius","1","HandyNotes_DragonflightTreasures","AzureSpan.lua","13604860","74097","55381"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","197569","Alli","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","40915658","","55348"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","198004","Mange the Outcast","1","HandyNotes_DragonflightTreasures","AzureSpan.lua","40404840","69182","56100"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","198064","Dreamguard Felyasra","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","33515321","","55776"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","198068","Dreamguard Erezsra","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","29876222","","55777"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","198069","Dreamguard Sayliasra","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","25296540","","55778"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","198073","Dreamguard Lucidra","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","19088289","","55780"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","198074","Dreamguard Aiyelasra","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","18025378","","55779"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","198075","Dreamguard Taelyasra","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","29404153","","55781"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200111","Magtembo","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","41383744","75339","59203"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200537","Gahz'raxes","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","28003860","73095","58459"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200579","Ishyra","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","41021436","73100","58460"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200584","Vraken the Hunter","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","58174826","73111","58458"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200600","Reisa the Drowned","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","47722071","73117","58461"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200610","Duzalgor","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","32852931","73118","58462"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200619","Tectonus","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","43204900","74300","58474"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200620","Sir Pinchalot","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","23006680","74305","58475"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200621","Manathema","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","55203660","74306","58476"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200622","Snarfang","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","37004700","74307","58477"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200681","Bonesifter Marwak","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","43776125","43150","58463"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200717","Galakhad","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","44727943","73152","58464"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200721","Grugoth the Hullcrusher","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","43949052","73154","58465"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200722","Gareed","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","31205340","74321","58478"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200725","Faunos","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","45003640","74322","58479"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200730","Tidesmith Zarviss","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","80005900","74325","58480"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200737","Arcantrix","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","49204180","74328","58481"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200738","Kangalo","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","56405900","74329","58482"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200739","Fimbol","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","61202680","74330","58483"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200740","Agni Blazehoof","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","56003940","74331","58484"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200742","Luttrok","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","55905141","74332","58485"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200743","Amephyst","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","29005720","74333","58486"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200885","Lady Shaz'ra","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","59695883","73222","58466"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200904","Veltrax","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","72986738","73229","58467"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200911","Volcanakk","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","78205066","73225","58473"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200956","Ookbeard","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","36731223","73366","58471"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200960","Warden Entrix","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","45917966","73367","58470"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","200978","Pyrachniss","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","51717276","73385","58472"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","201013","Wyrmslayer Angvardi","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","61723400","73409","58469"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","201029","Viridian King","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","39407061","75365","59210"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","201181","Mad-Eye Carrey","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","67924531","74283","58468"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201535","Bloodbeak the Ravenous","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","37003640","74467",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201537","Groffnar","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","35404080","74463",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201538","Huntmaster Yrgena","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","33803840","74548",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201539","Stormcaller Narkena","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","32634184","74547",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201540","Lurgan","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","36043433","74546",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201542","Tikarr Frostclaw","1","HandyNotes_DragonflightTreasures","Thaldraszus.lua","61603200","74451",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201543","Avalantus","1","HandyNotes_DragonflightTreasures","Thaldraszus.lua","52206760","74452",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201545","Shapemaster Za'lani","1","HandyNotes_DragonflightTreasures","Thaldraszus.lua","46204120","74454",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201549","Morlash","1","HandyNotes_DragonflightTreasures","Thaldraszus.lua","62005980","74450",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201550","Overloading Defense Matrix","1","HandyNotes_DragonflightTreasures","Thaldraszus.lua","59406120","74449",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201552","Overseer Stonetongue","1","HandyNotes_DragonflightTreasures","Thaldraszus.lua","59566227","74566",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201562","Shardwing","1","HandyNotes_DragonflightTreasures","Thaldraszus.lua","48601740","74453",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","201563","Rugren","1","HandyNotes_DragonflightTreasures","OhnahranPlains.lua","33803840","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","202436","Elusive Frenzied Amberfur","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","42605200","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","203225","npc=203225, -- Struggling mothling","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","56684936","75320",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","203280","To'no and Little Ko (203286)","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","74003740","",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203353","Loot Specialist","1","HandyNotes_DragonflightTreasures","ForbiddenReach.lua","12401520","","58830"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203462","Kob'rok","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","65435587","75266","59183"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203466","Kapraku (Kaprachu?)","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","60293933","75268","59184"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203468","Aquifon","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","48367509","75270","59185"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203477","Goopal","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","68734593","75273","59186"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203480","Spinmarrow","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","53106421","75275","59187"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203515","Alcanon","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","56207380","75284","59188"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203521","Professor Gastrinax","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","55841899","75291","59189"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203592","General Zskorro","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","42521879","75295","59190"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203593","Underlight Queen","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","57786911","75297","59191"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","203606","Calibrating Scent Matrix","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","58005600","",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203618","Klakatak","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","53724114","75321","59198"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203621","Brullo the Strong (Brulsef the Stronk?)","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","41518613","75325","59202"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203625","Karokta","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","42176584","75333","59199"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203627","Invoq (Invohq?)","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","46103346","75335","59200"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203643","Skornak","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","36425329","75348","59205"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203646","Dinn (Jrumm?)","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","28875085","75352","59206"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203660","Flowfy","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","36324481","75357","59207"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203662","Subterrax","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","37954642","75359","59208"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","203664","Emberdusk","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","32445127","75361","59209"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","204093","Colossian","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","47822342","75475","59212"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","205010","Curious Top Hat","1","HandyNotes_DragonflightTreasures","ZaralekCavern.lua","65135290","",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","206184","Deathpetal","1","HandyNotes_WarWithin","Hallowfall.lua","64663172","82559","69721"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","206203","Moth'ethk","1","HandyNotes_WarWithin","Hallowfall.lua","63452859","82557","69719"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","206514","Crazed Cabbage Smacker","1","HandyNotes_WarWithin","Hallowfall.lua","64802920","82558","69720"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","206977","Parasidious","1","HandyNotes_WarWithin","Hallowfall.lua","61623277","82563","69725"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","207780","Finclaw Bloodtide","1","HandyNotes_WarWithin","Hallowfall.lua","60201860","82564","69727"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","207802","85164","1","HandyNotes_WarWithin","Hallowfall.lua","72804152","81763","69716"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","207803","Toadstomper","1","HandyNotes_WarWithin","Hallowfall.lua","67182424","82561","69723"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","207826","Ravageant","1","HandyNotes_WarWithin","Hallowfall.lua","62033212","82566","69726"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","208658","Moltenbinder's Disciple","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","46201920","77941","62947"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209113","Nuoberon","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","62007140","77570","62929"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209365","Splinterlimb","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","61805180","77863","62935"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","209574","Aurostor","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","39405340","76367",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209620","Ignit the Firebranded","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","58405120","77864","62936"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209893","Firebrand Fystia","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","30002120","78015","62930"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209898","Reefbreaker Moruud","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","64208400","77867","62931"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209902","Talthonei Ashwhisper","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","35102260","77994","62934"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209909","Crabtankerous","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","66006280","77862","62937"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209911","The Apostle","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","26002660","77990","62939"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","209912","Raszageth's Last Breath","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","39805120","77859",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209913","Fruitface","2","HandyNotes_DragonflightTreasures","EmeraldDream.lua","54173749;63407160","77846","62938"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","209915","Amalgamation of Dreams","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","41202620","",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209919","Isaqa","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","37603180","77989","62940"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209929","Envoy of Winter","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","34806320","77878","62933"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","209936","Greedy Gessie","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","53804040","77982","62932"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210045","Moragh the Slothful","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","40457263","78210","62942"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210046","Keen-eyed Cian","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","40304920","78211","62943"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210047","Somnambulant Ori","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","43404700","78212","62944"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210050","Bloodstripe Great Ray","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","51203180","77942","62945"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","210051","Matriarch Keevah","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","41207320","78213","62944"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210064","Molten Leadspike","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","63803620","77943","62948"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210070","Mosa Umbramane","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","54803680","77940","62949"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210075","Henri Snufftail","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","47403030","77944","62950"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210111","Surging Lasher","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","43603100","78263","62941"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210161","Ristar the Rabid","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","44403920","77890","62951"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","dragonflight","210508","Voracious Mikanji","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","38406200","78214","64492"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","210559","Balboan","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","22903240","78039",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","212090","Elusive Blooming Brierhide","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","40804280","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","dragonflight","212133","Elusive Verdant Gladewarden","1","HandyNotes_DragonflightTreasures","EmeraldDream.lua","57803780","",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","213115","Rustul Titancap","1","HandyNotes_WarWithin","IsleOfDorn.lua","36477505","78619","68210"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","214151","Ahg'zagall","1","HandyNotes_WarWithin","AzjKahet.lua","37944285","78905","69654"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","tww","214726","[[npc=214726--]]}, -- Lava Slug","1","HandyNotes_WarWithin","RingingDeeps.lua","44641560","","68730"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","214757","Croakit","1","HandyNotes_WarWithin","Hallowfall.lua","67562316","82560","69722"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","tww","214905","ns.RegisterPoints(ns.HALLOWFALL, {","1","HandyNotes_WarWithin","Hallowfall.lua","55142344","",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","215805","Sloshmuck","1","HandyNotes_WarWithin","Hallowfall.lua","73405259","79271","69709"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216031","Abyssal Devourer","1","HandyNotes_WarWithin","AzjKahet.lua","45863916","81695","69651"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216032","Khak'ik","1","HandyNotes_WarWithin","AzjKahet.lua","44803980","81694","69653"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216034","XT-Minecrusher 8700","1","HandyNotes_WarWithin","AzjKahet.lua","76585780","81703","69660"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216037","Vilewing","1","HandyNotes_WarWithin","AzjKahet.lua","34574106","81700","69656"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216038","Chitin Hulk","1","HandyNotes_WarWithin","AzjKahet.lua","30975607","81634","69657"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216039","Xishorr","1","HandyNotes_WarWithin","AzjKahet.lua","67165840","81701","69658"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216041","Webspeaker Grik'ik","1","HandyNotes_WarWithin","AzjKahet.lua","61242731","81699","69655"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216042","Cha'tak","1","HandyNotes_WarWithin","AzjKahet.lua","70732146","81704","69661"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216043","Monstrous Lasharoth","1","HandyNotes_WarWithin","AzjKahet.lua","69996920","81705","69662"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216044","Maddened Siegebomber","1","HandyNotes_WarWithin","AzjKahet.lua","66536946","81706","69663"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216045","Enduring Gutterface","1","HandyNotes_WarWithin","AzjKahet.lua","58056233","81707","69664"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","tww","216046","Tka'ktath","1","HandyNotes_WarWithin","AzjKahet.lua","62796618","82289",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","tww","216047","The One Left","1","HandyNotes_WarWithin","AzjKahet.lua","63409500","82290",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216048","Jix'ak the Crazed","1","HandyNotes_WarWithin","AzjKahet.lua","67458318","82034","69665"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216049","The Oozekhan","1","HandyNotes_WarWithin","AzjKahet.lua","61938973","82035","69666"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216050","Harvester Qixt","1","HandyNotes_WarWithin","AzjKahet.lua","65688051","82036","69667"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216051","Umbraclaw Matra","1","HandyNotes_WarWithin","AzjKahet.lua","64600352","82037","69668"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","216052","Kaheti Bladeguard","1","HandyNotes_WarWithin","AzjKahet.lua","61210771","82078","69670"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","tww","216058","[[npc=216058--]]}, -- Rock Snail","2","HandyNotes_WarWithin","RingingDeeps.lua","47641120;59045120","","68751"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","tww","217316","[[npc=217316--]]}, -- Moss Sludglet","1","HandyNotes_WarWithin","RingingDeeps.lua","51846940","","68734"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","tww","217461","[[npc=217461--]]}, -- Grottoscale Hatchling","1","HandyNotes_WarWithin","RingingDeeps.lua","50846960","","68731"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","217534","Sandres the Relicbearer","1","HandyNotes_WarWithin","IsleOfDorn.lua","62776842","79685","68211"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","tww","217559","[[npc=217559--]]}, -- Pebble Scarab","1","HandyNotes_WarWithin","RingingDeeps.lua","53245080","","68750"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","tww","217756","[[npc=217756--]]}, -- Snake","2","HandyNotes_WarWithin","RingingDeeps.lua","47441660;59645010","","68673"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","218393","Disturbed Earthgorger","1","HandyNotes_WarWithin","RingingDeeps.lua","62925262","80003","69640"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","218426","Ixlorb the Spinner","1","HandyNotes_WarWithin","Hallowfall.lua","57046436","80006","69704"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","218444","The Taskmaker","1","HandyNotes_WarWithin","Hallowfall.lua","56466897","80009","69708"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","218452","Murkshade","1","HandyNotes_WarWithin","Hallowfall.lua","52132682","80010","69705"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","218458","Deepfiend Azellix","1","HandyNotes_WarWithin","Hallowfall.lua","72136436","80011","69703"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","tww","219262","Springbubble","1","HandyNotes_WarWithin","IsleOfDorn.lua","58766068","81892","68212"
