"decision","decision_basis","achievement_id","title","description","root_category","category_id","category_path","points","flags","criteria_tree_id","reward_item_id","att_source_files"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","20583","Keystone Hero: Cinderbrew Meadery","Complete Cinderbrew Meadery at Mythic Level 10 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","264192","157645","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","20584","Keystone Hero: Darkflame Cleft","Complete Darkflame Cleft at Mythic Level 10 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","264192","157647","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","20585","Keystone Hero: The Dawnbreaker","Complete The Dawnbreaker at Mythic Level 10 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","264192","157649","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","20586","Keystone Hero: Ara-Kara, City of Echoes","Complete Ara-Kara, City of Echoes at Mythic Level 10 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","264192","157651","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","20587","Keystone Hero: Siege of Boralus","Complete Siege of Boralus at Mythic Level 10 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","264192","157653","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","20588","Keystone Hero: Grim Batol","Complete Grim Batol at Mythic Level 10 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","264192","157655","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","20589","Tempered Hero: The War Within Season 1","End The War Within Mythic+ Season 1 with a Mythic+ Rating in the top 0.1% of all players in your region.","Feats of Strength","15272","Feats of Strength > Dungeons","0","14336","157665","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","20593","Time Trial","Reach level 20 with a Timerunner.","Legacy","15536","Legacy > Remix: Mists of Pandaria","0","133120","157782","0","WorldEvents.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40083","Tour of Duty: Isle of Dorn","Earn 1000 honor in Isle of Dorn while in War Mode.","Player vs. Player","15283","Player vs. Player > World","10","131072","161409","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40084","Tour of Duty: The Ringing Deeps","Earn 1000 honor in The Ringing Deeps while in War Mode.","Player vs. Player","15283","Player vs. Player > World","10","131072","161411","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40085","Tour of Duty: Hallowfall","Earn 1000 honor in Hallowfall while in War Mode.","Player vs. Player","15283","Player vs. Player > World","10","131072","161413","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40086","Tour of Duty: Azj-Kahet","Earn 1000 honor in Azj-Kahet while in War Mode.","Player vs. Player","15283","Player vs. Player > World","10","131072","161415","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40087","Unbound Battle","Complete each of the following World PvP World Quests in the War Within.","Player vs. Player","15283","Player vs. Player > World","5","131072","161419","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40089","Spoiled Goods","Capture an Unbound Spoils.","Player vs. Player","15283","Player vs. Player > World","5","0","161437","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40090","Spoiled Goods","Capture an Unbound Spoils 10 times.","Player vs. Player","15283","Player vs. Player > World","15","131072","161439","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40091","Slightly Spoiled","Capture an Unbound Spoils in each of the following zones.","Player vs. Player","15283","Player vs. Player > World","10","131072","161441","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40095","Sparking Battle","Complete the Sparks of War quest in the War Within 5 times.","Feats of Strength","81","Feats of Strength","0","133120","161446","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40096","Sparking Battle","Complete the Sparks of War quest in the War Within 20 times.","Feats of Strength","81","Feats of Strength","0","133120","161448","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40107","Harbinger of the Weathered","Outgrow the use of Weathered Harbinger Crests during The War Within Season 1.","Feats of Strength","81","Feats of Strength","0","2048","161547","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40115","Harbinger of the Carved","Outgrow the use of Carved Harbinger Crests during The War Within Season 1.","Feats of Strength","81","Feats of Strength","0","2048","161555","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40118","Harbinger of the Runed","Outgrow the use of Runed Harbinger Crests during The War Within Season 1.","Feats of Strength","81","Feats of Strength","0","2048","161559","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40142","Learning to Share","Buy your first tab in the Warband Bank.","Characters","92","Characters","10","131072","161624","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40145","So Much Sharing","Buy five Warband Bank tabs.","Characters","92","Characters","20","131072","161626","0","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40211","Deephaul Ravine Veteran","Complete 100 victories in Deephaul Ravine.","Player vs. Player","15525","Player vs. Player > Deephaul Ravine","10","131072","162060","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40215","Deephaul Ravine Shutout","Win a Deephaul Ravine battle without letting the enemy team capture a mine cart.","Player vs. Player","15525","Player vs. Player > Deephaul Ravine","20","0","162062","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40216","Deephaul Ravine Expedience","Win Deephaul Ravine in under 7 minutes.","Player vs. Player","15525","Player vs. Player > Deephaul Ravine","10","0","162064","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40217","Battleground Blitzer","Win a Battleground Blitz match in under 6 minutes.","Player vs. Player","15092","Player vs. Player > Rated Battleground","5","0","162081","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40219","Battleground Blitzest","Win a Battleground Blitz match on each map in under 7 minutes.","Player vs. Player","15092","Player vs. Player > Rated Battleground","10","131072","162085","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40220","Setting Records","Participate in 300 matches in Battleground Blitz.","Player vs. Player","15092","Player vs. Player > Rated Battleground","15","131072","162105","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40221","Battleground Blitz Master","Complete 150 victories in Battleground Blitz.","Player vs. Player","15092","Player vs. Player > Rated Battleground","15","131072","162109","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40223","Timerunner","Reach level 70 with a Timerunner.","Legacy","15536","Legacy > Remix: Mists of Pandaria","0","2048","162211","0","WorldEvents.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40233","Strategist: The War Within Season 1","Win 25 Rated Battleground Blitz matches while at Elite rank during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","162279","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40253","Ahead of the Curve: Queen Ansurek","Defeat Queen Ansurek in Nerub-ar Palace on Heroic difficulty or higher, before the release of the next raid tier.","Feats of Strength","15271","Feats of Strength > Raids","0","6144","162342","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40254","Cutting Edge: Queen Ansurek","Defeat Queen Ansurek in Nerub-ar Palace on Mythic difficulty, before the release of the next raid tier.","Feats of Strength","15271","Feats of Strength > Raids","0","6144","162344","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40352","Khaz Algar Completionist: Bronze","Complete all races in Khaz Algar.","Expansion Features","15462","Expansion Features > Skyriding","20","131072","162835","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40353","Khaz Algar Completionist: Silver","Obtain silver in all races in Khaz Algar.","Expansion Features","15462","Expansion Features > Skyriding","20","131072","162848","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40354","Khaz Algar Completionist: Gold","Obtain gold in all races in Khaz Algar.","Expansion Features","15462","Expansion Features > Skyriding","20","131072","162861","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40385","Combatant I: The War Within Season 1","Earn the rank of Combatant I during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","2048","163132","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40386","Combatant II: The War Within Season 1","Earn the rank of Combatant II during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","2048","163138","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40387","Challenger I: The War Within Season 1","Earn the rank of Challenger I during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","163144","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40388","Challenger II: The War Within Season 1","Earn the rank of Challenger II during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","163150","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40389","Rival I: The War Within Season 1","Earn the rank of Rival I during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","163156","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40390","Rival II: The War Within Season 1","Earn the rank of Rival II during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","163162","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40391","Duelist: The War Within Season 1","Earn the rank of Duelist during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","17053696","163168","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40392","Elite: The War Within Season 1","Earn the rank of Elite during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","17053696","163174","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40395","Legend: The War Within Season 1","Win 100 Rated Solo Shuffle rounds while at Elite rank during The War Within Season 1","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","163122","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40398","Forged Gladiator's Fel Bat","Obtain the Forged Gladiator's Fel Bat from The War Within Season 1.","Feats of Strength","15269","Feats of Strength > Mounts","0","145408","163184","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40436","You're Getting a Delve!","Complete a delve.","Delves","15522","Delves","5","0","163364","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40450","Buddy System II","Raise a companion to level 20.","Delves","15522","Delves","10","131072","163495","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40451","Buddy System III","Raise a companion to level 30.","Delves","15522","Delves","10","131072","163497","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40455","Buddy System","Raise a companion to level 10.","Delves","15522","Delves","10","131072","163513","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40456","Buddy System IV","Raise a companion to level 40.","Delves","15522","Delves","10","131072","163515","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40457","Buddy System V","Raise a companion to level 50.","Delves","15522","Delves","10","131072","163517","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40458","Stranger Delves","Defeat a strange disturbance in a delve 10 times.","Delves","15522","Delves","10","131200","163521","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40460","Delve Deep","Complete 10 delves.","Delves","15522","Delves","10","131200","163539","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40461","Buddy System VI","Raise a companion to level 60.","Delves","15522","Delves","10","131072","163541","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40462","Delve Deeper","Complete 50 delves.","Delves","15522","Delves","10","131200","163543","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40463","Delve Deepest","Complete 100 delves.","Delves","15522","Delves","10","131200","163545","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40464","Bounty Master","Loot 50 bounties from slain players while within War Mode.","Player vs. Player","15283","Player vs. Player > World","20","131072","163774","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40465","Unbound Bounty","Loot a bounty from a slain player in each of the zones in The War Within while in War Mode.","Player vs. Player","15283","Player vs. Player > World","5","131072","163776","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40466","Unbound Glory","Open 10 War Supply Crates in The War Within while within War Mode.","Player vs. Player","15283","Player vs. Player > World","10","131072","163781","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40467","Unbound Glory","Open 25 War Supply Crates in The War Within while within War Mode.","Player vs. Player","15283","Player vs. Player > World","20","131072","163783","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40468","Unbound Glory","Open 5 War Supply Crates in The War Within while within War Mode.","Player vs. Player","15283","Player vs. Player > World","5","131072","163785","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40469","I'm Bringing Nerub-ack","Collect an armor set from Nerub-ar palace.","Collections","15259","Collections > Appearances","10","131072","163872","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40472","Battle Mender: The War Within Season 1","Win 50 Solo Shuffle rounds as a Healer at or above Rival I during The War Within Season 1.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","133120","163874","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40476","10 Algari Seekerthread","Collect and use 10 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163901","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40480","20 Algari Seekerthread","Collect and use 20 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163903","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40484","30 Algari Seekerthread","Collect and use 20 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163905","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40485","40 Algari Seekerthread","Collect and use 40 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163907","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40487","50 Algari Seekerthread","Collect and use 50 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163908","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40488","60 Algari Seekerthread","Collect and use 60 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163909","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40489","70 Algari Seekerthread","Collect and use 70 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163910","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40490","80 Algari Seekerthread","Collect and use 80 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163911","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40491","90 Algari Seekerthread","Collect and use 90 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163912","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40492","100 Algari Seekerthread","Collect and use 100 Algari Seekerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163913","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40494","10 Algari Anglerthread","Collect and use 10 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163939","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40495","20 Algari Anglerthread","Collect and use 20 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163937","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40496","60 Algari Anglerthread","Collect and use 60 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163929","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40497","30 Algari Anglerthread","Collect and use 30 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163935","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40498","70 Algari Anglerthread","Collect and use 70 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163927","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40499","40 Algari Anglerthread","Collect and use 40 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163933","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40500","80 Algari Anglerthread","Collect and use 80 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163925","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40501","100 Algari Anglerthread","Collect and use 100 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163921","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40502","50 Algari Anglerthread","Collect and use 50 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163931","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40503","90 Algari Anglerthread","Collect and use 90 Algari Anglerthread to permanently increase the power of your Algari Weaverline.","Professions","171","Professions > Fishing","10","131072","163923","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40539","The Derby Dash","Catch all fish throughout Khaz Algar and turn in the quest within the Mereldar Fishing Derby time limit.","Professions","171","Professions > Fishing","10","131072","164154","223286","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40607","Wandering in the Ravine","Capture a Deephaul Crystal on Deephaul Ravine.","Player vs. Player","15525","Player vs. Player > Deephaul Ravine","5","0","165796","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40608","Running in the Ravine","Capture a Deephaul Crystal 10 times on Deephaul Ravine.","Player vs. Player","15525","Player vs. Player > Deephaul Ravine","5","131072","165798","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40613","Resilient Runner","Capture a Deephaul Crystal 3 times in a single victory without dying on Deephaul Ravine.","Player vs. Player","15525","Player vs. Player > Deephaul Ravine","10","0","165812","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40615","Unexpected Arrival","Kill a player who recently exited an Earthen Mine Cart.","Player vs. Player","15525","Player vs. Player > Deephaul Ravine","5","0","165818","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40616","Unexpected Arrivals","Kill 20 players who recently exited an Earthen Mine Cart.","Player vs. Player","15525","Player vs. Player > Deephaul Ravine","10","131072","165820","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40617","Deepholla","Complete the following achievements in Deephaul Ravine","Player vs. Player","15525","Player vs. Player > Deephaul Ravine","25","131072","165822","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40660","The War Within Season 1: Spelunker Supreme","Accomplished one of the following feats during Season One of The War Within on your current character:","Feats of Strength","81","Feats of Strength","0","2048","166289","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40661","Zoomies!","Get the zoomies for more than 20 seconds while disguised as a pet.","World Events","15532","World Events > Anniversary Celebration","10","131072","166305","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40723","Web-Wrapped in the Finest Silks","Complete one of the achievements or feats of strength listed below:","Collections","15259","Collections > Appearances","10","131072","166425","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40728","Forged Finery","Collect any armor set from The War Within PvP Season 1.","Collections","15259","Collections > Appearances","10","131072","166455","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40763","I'm not a Thief, I'm a Treasure Hunter","Loot 25 mislaid curiosities within delves.","Delves","15522","Delves","10","131200","166643","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40788","I Got the Keys","Open 50 Bountiful Coffers with Restored Coffer Keys.","Delves","15522","Delves","10","131200","166711","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40790","Khaz Algar Explorer","Explore the regions of Khaz Algar.","Exploration","97","Exploration","25","131072","166824","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40792","Solo Shuffle Medic: The War Within","Win 100 Solo Shuffle rounds as a Healer at or above Rival I during The War Within.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","133120","166852","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40795","Battleground Blitz Medic: The War Within","Win 50 Battleground Blitz matches as a Healer at or above Rival I during The War Within.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","133120","166854","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40796","This Takes Me Back","Defeat each of the remembered bosses during The War Within pre-launch events.","Feats of Strength","15274","Feats of Strength > Events","0","133120","166864","0","WorldEvents.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40817","A Delver's Bounty","Find and open 10 Hidden Troves using Delver's Bounties.","Delves","15522","Delves","10","131072","167550","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40819","Ready to Turn","Open a Bountiful Coffer with a Restored Coffer Key.","Delves","15522","Delves","5","131072","167595","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40862","Tricks and Treats of Khaz Algar","Visit the Candy Buckets in the Khaz Algar zones.","World Events","158","World Events > Hallow's End","10","131072","167886","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40863","Perplexing Puzzle","Successfully complete a puzzle within a delve.","Delves","15522","Delves","10","131072","167909","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40864","Plentiful Perplexing Puzzles","Successfully complete 25 puzzles within a delve.","Delves","15522","Delves","10","131200","167913","0","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40870","Azeroth's Greatest Detective","Complete two of the following achievements:","World Events","15532","World Events > Anniversary Celebration","25","131072","168932","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40871","Assistant to the Assistant Guest Relations Manager","Complete all of the hidden Guest Relations local stories.","World Events","15532","World Events > Anniversary Celebration","10","131072","167967","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40872","I Saved the Party and All I Got Were These Lousy Hats","Complete the Guest Relations storyline.","World Events","15532","World Events > Anniversary Celebration","10","131072","168903","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40873","Crate Insurance Agent","Find and return 6 Celebration Crates.","World Events","15532","World Events > Anniversary Celebration","10","131072","168910","0","Holidays.lua"
