"decision","decision_basis","acquisition_expansion","decor_id","item_id","name","item_name","item_expansion_id","att_occurrences","att_source_ancestry"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10791","254893","Large Razorwind Gazebo","Large Razorwind Gazebo","-3","1","custom_header:-682>custom_header:-22>decor:10791"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","10854","255643","Silvermoon Barrel","Silvermoon Barrel","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10855","255644","Elwynn Apple Tree","Elwynn Apple Tree","-3","1","custom_header:-682>custom_header:-22>decor:10855"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10856","255646","Founder's Point Apple Tree","Founder's Point Apple Tree","-3","1","custom_header:-682>custom_header:-22>decor:10856"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10860","255650","Elegant Table Lamp","Elegant Table Lamp","-3","2","custom_header:-682>custom_header:-22>decor:10860;custom_header:-682>map:2352>header:92969>quest:92995>decor:10860"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","10862","255652","Purified Troll Loop","Purified Troll Loop","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10892","255708","Small Jagged Orgrimmar Trellis","Small Jagged Orgrimmar Trellis","-3","1","custom_header:-682>custom_header:-22>decor:10892"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","10896","255712","Purified Ancient Urn","Purified Ancient Urn","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","10947","256043","Silvermoon Fencepost","Silvermoon Fencepost","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","10950","256049","Sin'dorei Sleeper","Sin'dorei Sleeper","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10952","256050","Razorwind Shores Front Door","Razorwind Shores Front Door","-3","1","custom_header:-682>custom_header:-22>decor:10952"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","10966","256172","Silvermoon Fence","Silvermoon Fence","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","11130","256330","Kharanos Stone Bed","Kharanos Stone Bed","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","11133","256333","Ornate Dwarven Wardrobe","Ornate Dwarven Wardrobe","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11139","256357","Razorwind Porch Chair","Razorwind Porch Chair","-3","1","custom_header:-682>custom_header:-22>decor:11139"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","11140","256361","Purified Troll Pendant","Purified Troll Pendant","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","11160","256425","Shadowforge Stone Chair","Shadowforge Stone Chair","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","11287","256764","Sanctuary's Horadric Cube","Sanctuary's Horadric Cube","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11437","257099","Razorwind Covered Well","Razorwind Covered Well","-3","1","custom_header:-682>custom_header:-22>decor:11437"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11461","257359","Slate Cobblestone Pair","Slate Cobblestone Pair","-3","1","custom_header:-682>custom_header:-22>decor:11461"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11479","257388","Slate Cobblestone","Slate Cobblestone","-3","1","custom_header:-682>custom_header:-22>decor:11479"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11480","257389","Iron-Reinforced Wooden Window","Iron-Reinforced Wooden Window","-3","1","custom_header:-682>custom_header:-22>decor:11480"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11481","257390","Slate Cobblestone Path","Slate Cobblestone Path","-3","1","custom_header:-682>custom_header:-22>decor:11481"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11482","257392","Slate Cobblestone Trio","Slate Cobblestone Trio","-3","1","custom_header:-682>custom_header:-22>decor:11482"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","11495","257405","Baradin Bay Fishing Rack","Baradin Bay Fishing Rack","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","11499","257418","Ornate Sin'dorei Sconce","Ornate Sin'dorei Sconce","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","11500","257419","Sin'dorei Crafter's Forge","Sin'dorei Crafter's Forge","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11719","257690","Elegant Padded Chaise","Elegant Padded Chaise","-3","2","custom_header:-682>custom_header:-22>decor:11719;custom_header:-682>map:2352>header:92969>quest:93003>decor:11719"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11720","257691","Open Elegant Elven Barrel","Open Elegant Elven Barrel","-3","2","custom_header:-682>custom_header:-22>decor:11720;custom_header:-682>map:2351>header:93109>quest:93142>decor:11720"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11721","257692","Elegant Curved Table","Elegant Curved Table","-3","2","custom_header:-682>custom_header:-22>decor:11721;custom_header:-682>map:2351>header:93109>quest:93151>decor:11721"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","11874","258148","Orgrimmar Bathtub","Orgrimmar Bathtub","-3","1","custom_header:-682>custom_header:-22>decor:11874"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","11940","258294","Lush Garden Gnome-Like Statue","Lush Garden Gnome-Like Statue","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12140","258535","Simple Bone-Tied Charm","Simple Bone-Tied Charm","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12141","258536","Windmark Tribal Charm","Windmark Tribal Charm","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12142","258537","Amani Dreamer's Charm","Amani Dreamer's Charm","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12143","258538","Barebone Rope Charm","Barebone Rope Charm","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12145","258540","Purified Troll Ring","Purified Troll Ring","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12171","258567","Lush Garden Fungal Chair","Lush Garden Fungal Chair","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12172","258568","Spring Blossom Window","Spring Blossom Window","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12173","258569","Spring Blossom Gazebo","Spring Blossom Gazebo","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","12189","258658","Elwynn Autumn Apple Tree","Elwynn Autumn Apple Tree","-3","1","custom_header:-682>custom_header:-22>decor:12189"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","12190","258659","Founder's Point Autumn Apple Tree","Founder's Point Autumn Apple Tree","-3","1","custom_header:-682>custom_header:-22>decor:12190"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","12199","258670","Empty Wooden Bathtub","Empty Wooden Bathtub","-3","1","custom_header:-682>custom_header:-22>decor:12199"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12223","258888","Lush Garden Fungal Fountain","Lush Garden Fungal Fountain","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12244","259044","Paw Pal Water Dish","Paw Pal Water Dish","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12245","259045","Paw Pal Bed and Blanket","Paw Pal Bed and Blanket","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12246","259046","Paw Pal Bed","Paw Pal Bed","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12247","259055","Hatred's Wolfpelt Rug","Hatred's Wolfpelt Rug","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12248","259056","Prime Evil's Chest","Prime Evil's Chest","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12249","259057","Sanctuary's Chess Match","Sanctuary's Chess Match","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12250","259058","Sanctuary's Chess Board","Sanctuary's Chess Board","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12251","259059","Sanctuary Chess Dark Bishop","Sanctuary Chess Dark Bishop","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12252","259060","Sanctuary Chess Dark Rook","Sanctuary Chess Dark Rook","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12253","259061","Sanctuary Chess Dark Queen","Sanctuary Chess Dark Queen","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12254","259062","Sanctuary Chess Dark Pawn","Sanctuary Chess Dark Pawn","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12255","259063","Sanctuary Chess Dark Knight","Sanctuary Chess Dark Knight","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12256","259064","Sanctuary Chess Dark King","Sanctuary Chess Dark King","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12257","259065","Sanctuary Chess Light Bishop","Sanctuary Chess Light Bishop","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12258","259066","Sanctuary Chess Light Rook","Sanctuary Chess Light Rook","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12259","259067","Sanctuary Chess Light Queen","Sanctuary Chess Light Queen","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12260","259068","Sanctuary Chess Light Pawn","Sanctuary Chess Light Pawn","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12261","259069","Sanctuary Chess Light Knight","Sanctuary Chess Light Knight","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12262","259070","Sanctuary Chess Light King","Sanctuary Chess Light King","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12264","259093","Paw Pal Dog House Frame","Paw Pal Dog House Frame","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12265","259094","Paw Pal Dog House Elwynn Roof","Paw Pal Dog House Elwynn Roof","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","12300","259354","Brown Paper Sack","Brown Paper Sack","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14382","260701","Red Razorwind Paintbrush","Red Razorwind Paintbrush","-3","1","custom_header:-682>custom_header:-22>decor:14382"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14383","260702","Dry Razorwind Grass Patch","Dry Razorwind Grass Patch","-3","1","custom_header:-682>custom_header:-22>decor:14383"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14432","260727","Alliance Doormat","Alliance Doormat","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14433","260728","Horde Doormat","Horde Doormat","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14583","262453","Hearthlight Armillary","Hearthlight Armillary","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14633","262608","Void Elf Stool","Void Elf Stool","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14677","262664","Complete Guide to K'areshi Wrappings, Vol. 11","Complete Guide to K'areshi Wrappings, Vol. 11","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14677"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14678","262665","K'areshi Holo-Crystal Projector","K'areshi Holo-Crystal Projector","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14678"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14679","262666","K'areshi Incense Burner","K'areshi Incense Burner","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14679"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14680","262667","Oath Scale","Oath Scale","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14680"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14793","262884","Consortium Glowpost","Consortium Glowpost","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14793"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14800","262907","Tazaveshi Hookah","Tazaveshi Hookah","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14800"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14814","263025","Sturdy Wine Press","Sturdy Wine Press","-3","1","custom_header:-682>custom_header:-22>decor:14814"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14829","263043","Consortium Energy Barrel","Consortium Energy Barrel","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14829"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14830","263044","Empty Consortium Energy Barrel","Empty Consortium Energy Barrel","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14830"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14831","263045","Consortium Energy Collector","Consortium Energy Collector","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14831"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14832","263046","Consortium Energy Crate","Consortium Energy Crate","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14832"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14833","263047","Empty Consortium Energy Crate","Empty Consortium Energy Crate","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14833"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","14834","263048","Consortium Energy Banner","Consortium Energy Banner","-3","1","custom_header:-682>custom_header:-714>custom_header:-715>npc:252605>decor:14834"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14838","263052","Beloved Lion Plushie","Beloved Lion Plushie","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14839","263053","Beloved Wolf Plushie","Beloved Wolf Plushie","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14970","263203","Rack of Silvermoon Arms","Rack of Silvermoon Arms","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14978","263212","Farstrider's Comfy Cushion","Farstrider's Comfy Cushion","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14979","263216","Gilded Lightwood Wardrobe","Gilded Lightwood Wardrobe","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","14995","263224","Gentle Floating Planter","Gentle Floating Planter","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15013","263225","Sunlit Glass Mirror","Sunlit Glass Mirror","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15070","263239","Cuddly Tan Grrgle","Cuddly Tan Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15072","263241","Cuddly Seafoam Grrgle","Cuddly Seafoam Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15073","263242","Cuddly Saffron Grrgle","Cuddly Saffron Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15074","263243","Cuddly Sage Grrgle","Cuddly Sage Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15140","263290","Spring Blossom Tree","Spring Blossom Tree","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15141","263291","Spring Blossom Tree Pond","Spring Blossom Tree Pond","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15142","263292","Cuddly Lavender Grrgle","Cuddly Lavender Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15143","263293","Cuddly Pink Grrgle","Cuddly Pink Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15144","263294","Cuddly Gold-Colored Grrgle","Cuddly Gold-Colored Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15145","263295","Cuddly Lime Grrgle","Cuddly Lime Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15146","263296","Cuddly Orange Grrgle","Cuddly Orange Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15147","263297","Cuddly Cerulean Grrgle","Cuddly Cerulean Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15148","263298","Cuddly Alliance Blue Grrgle","Cuddly Alliance Blue Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15149","263299","Cuddly Horde Red Grrgle","Cuddly Horde Red Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15150","263300","Cuddly Purple Grrgle","Cuddly Purple Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15151","263301","Cuddly Green Grrgle","Cuddly Green Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15152","263302","Cuddly Red Grrgle","Cuddly Red Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15153","263303","Cuddly Blue Grrgle","Cuddly Blue Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15229","263383","Corked Bottle of Liquid Mystery","Corked Bottle of Liquid Mystery","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15266","263709","Amani Forgemaster's Workbench","Amani Forgemaster's Workbench","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15284","263874","Emerald-Encrusted Amani Ritual Skull","Emerald-Encrusted Amani Ritual Skull","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15285","263875","Griftah's Resizing Hex-Skull","Griftah's Resizing Hex-Skull","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","15454","264169","Homestone Doormat","Homestone Doormat","-3","1","custom_header:-682>custom_header:-22>decor:15454"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15486","264251","Depthdiver's Cooking Spit","Depthdiver's Cooking Spit","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15487","264252","Zul'Aman Forest Hammock","Zul'Aman Forest Hammock","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15547","264275","Paw Pal Dog House Durotar Roof","Paw Pal Dog House Durotar Roof","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15548","264276","Paw Pal Dog House Eversong Roof","Paw Pal Dog House Eversong Roof","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15549","264277","Paw Pal Dog House Shadowglen Roof","Paw Pal Dog House Shadowglen Roof","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15550","264278","Sturdy Portable Ice Chest","Sturdy Portable Ice Chest","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15551","264279","Tall Corked Bottle of Liquid Mystery","Tall Corked Bottle of Liquid Mystery","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15552","264280","Short Corked Bottle of Liquid Mystery","Short Corked Bottle of Liquid Mystery","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15553","264281","Preserved Gift of Gilneas","Preserved Gift of Gilneas","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15554","264282","Bluebird's Golden Cage","Bluebird's Golden Cage","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15555","264283","Backboard and Hoop Playset","Backboard and Hoop Playset","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15583","264343","Cosmic Void Gravitational Orb","Cosmic Void Gravitational Orb","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15654","264384","Zapmaster Viewer 3000","Zapmaster Viewer 3000","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15668","264396","Naturally Elegant Doormat","Naturally Elegant Doormat","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15669","264397","Simply Adorned Vase and Flowers","Simply Adorned Vase and Flowers","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","15747","264483","Cosmic Void Campfire","Cosmic Void Campfire","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16027","264680","Cuddly Seagreen Grrgle","Cuddly Seagreen Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16028","264681","Cuddly Brown Grrgle","Cuddly Brown Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16029","264682","Cuddly Flaxen Grrgle","Cuddly Flaxen Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16030","264683","Cuddly Sanguine Grrgle","Cuddly Sanguine Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16031","264684","Cuddly Gumball Grrgle","Cuddly Gumball Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16032","264685","Cuddly Violet Grrgle","Cuddly Violet Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16033","264686","Cuddly Olive Grrgle","Cuddly Olive Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16034","264687","Cuddly Plum Grrgle","Cuddly Plum Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16035","264688","Cuddly Tangerine Grrgle","Cuddly Tangerine Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16036","264689","Cuddly Sapphire Grrgle","Cuddly Sapphire Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16037","264690","Cuddly Clover Grrgle","Cuddly Clover Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16038","264691","Cuddly Peach Grrgle","Cuddly Peach Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16039","264692","Lush Garden Window","Lush Garden Window","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16098","264721","Auspicious Curio Display","Auspicious Curio Display","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16099","264722","Auspicious Inkmaster's Desk","Auspicious Inkmaster's Desk","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16100","264723","Auspicious Tree of Fortune","Auspicious Tree of Fortune","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16101","264724","Auspicious Golden Carp Lantern","Auspicious Golden Carp Lantern","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16102","264725","Auspicious Imperial Lion","Auspicious Imperial Lion","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16227","264915","Decorated Underground Table","Decorated Underground Table","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16227"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16228","264916","Loamm Bartering Stall","Loamm Bartering Stall","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16228"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16229","264917","Ceramic Loamm Bowl","Ceramic Loamm Bowl","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16229"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16230","264918","Zaralek Candles","Zaralek Candles","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16230"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16231","264919","Loamm Archway","Loamm Archway","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16231"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16232","264920","Gooey Niffen Jar","Gooey Niffen Jar","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16232"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16233","264921","Zaralek Snail Cart","Zaralek Snail Cart","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16233"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16234","264922","Strong Sniffin' Incense","Strong Sniffin' Incense","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16234"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16235","264923","Underdecorated Underground Table","Underdecorated Underground Table","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16235"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16236","264924","Loamm Wheelpot","Loamm Wheelpot","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16236"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16237","264925","Kilnmaster's Bucket","Kilnmaster's Bucket","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16237"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","16315","265032","Hearty Niffen Grub","Hearty Niffen Grub","-3","1","custom_header:-682>custom_header:-714>custom_header:-717>npc:257897>decor:16315"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16691","265106","Farstriders' Pride Statue","Farstriders' Pride Statue","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16811","265387","Cuddly Tomato Grrgle","Cuddly Tomato Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16812","265388","Cuddly Lemon Grrgle","Cuddly Lemon Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16814","265390","Cuddly Mint Grrgle","Cuddly Mint Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16815","265391","Cuddly Magenta Grrgle","Cuddly Magenta Grrgle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","16816","265392","Cuddly Sunset Grrgle","Cuddly Sunset Grrgle","-3","0",""
